State,Date,Cases,Recovered,Deaths,Active,source
Bihar,27/04/2020,346,56,2,288,covid19india
Chandigarh,27/04/2020,45,17,0,28,covid19india
Chhattisgarh,27/04/2020,37,32,0,5,covid19india
Dadra and Nagar Haveli and Daman and Diu,27/04/2020,0,0,0,0,covid19india
Delhi,27/04/2020,3108,877,54,2177,covid19india
Goa,27/04/2020,7,7,0,0,covid19india
Gujarat,27/04/2020,3548,394,162,2992,covid19india
Haryana,27/04/2020,301,212,3,86,covid19india
Himachal Pradesh,27/04/2020,40,26,2,12,covid19india
Jammu and Kashmir,27/04/2020,546,164,7,375,covid19india
Jharkhand,27/04/2020,103,17,3,83,covid19india
Karnataka,27/04/2020,512,193,20,299,covid19india
Kerala,27/04/2020,482,355,4,123,covid19india
Ladakh,27/04/2020,20,16,0,4,covid19india
Lakshadweep,27/04/2020,0,0,0,0,covid19india
Madhya Pradesh,27/04/2020,2165,357,111,1697,covid19india
Maharashtra,27/04/2020,8590,1282,368,6940,covid19india
Manipur,27/04/2020,2,2,0,0,covid19india
Meghalaya,27/04/2020,12,0,1,11,covid19india
Mizoram,27/04/2020,1,0,0,1,covid19india
Nagaland,27/04/2020,0,0,0,0,covid19india
Odisha,27/04/2020,118,37,1,80,covid19india
Pondicherry,27/04/2020,8,5,0,3,covid19india
Punjab,27/04/2020,330,98,19,213,covid19india
Rajasthan,27/04/2020,2262,744,50,1468,covid19india
Sikkim,27/04/2020,0,0,0,0,covid19india
Tamil Nadu,27/04/2020,1937,1074,24,839,covid19india
Telangana,27/04/2020,1003,332,25,646,covid19india
Tripura,27/04/2020,2,2,0,0,covid19india
Uttar Pradesh,27/04/2020,1986,399,31,1556,covid19india
Uttarakhand,27/04/2020,51,26,0,25,covid19india
West Bengal,27/04/2020,649,105,20,524,covid19india
Andaman and Nicobar Islands,28/04/2020,33,15,0,18,covid19india
Andhra Pradesh,28/04/2020,1259,258,31,970,covid19india
Arunachal Pradesh,28/04/2020,1,1,0,0,covid19india
Assam,28/04/2020,38,27,1,10,covid19india
Bihar,28/04/2020,366,64,2,300,covid19india
Chandigarh,28/04/2020,56,17,0,39,covid19india
Chhattisgarh,28/04/2020,38,34,0,4,covid19india
Dadra and Nagar Haveli and Daman and Diu,28/04/2020,0,0,0,0,covid19india
Delhi,28/04/2020,3314,1078,54,2182,covid19india
Goa,28/04/2020,7,7,0,0,covid19india
Gujarat,28/04/2020,3774,434,181,3159,covid19india
Haryana,28/04/2020,308,223,3,82,covid19india
Himachal Pradesh,28/04/2020,40,26,2,12,covid19india
Jammu and Kashmir,28/04/2020,565,176,8,381,covid19india
Jharkhand,28/04/2020,105,19,3,83,covid19india
Karnataka,28/04/2020,523,207,20,296,covid19india
Kerala,28/04/2020,486,359,4,123,covid19india
Ladakh,28/04/2020,22,16,0,6,covid19india
Lakshadweep,28/04/2020,0,0,0,0,covid19india
Madhya Pradesh,28/04/2020,2387,373,121,1893,covid19india
Maharashtra,28/04/2020,9318,1388,399,7531,covid19india
Manipur,28/04/2020,2,2,0,0,covid19india
Meghalaya,28/04/2020,12,0,1,11,covid19india
Mizoram,28/04/2020,1,0,0,1,covid19india
Nagaland,28/04/2020,0,0,0,0,covid19india
Odisha,28/04/2020,118,38,1,79,covid19india
Pondicherry,28/04/2020,8,5,0,3,covid19india
Punjab,28/04/2020,342,101,19,222,covid19india
Rajasthan,28/04/2020,2364,770,52,1542,covid19india
Sikkim,28/04/2020,0,0,0,0,covid19india
Tamil Nadu,28/04/2020,2058,1128,25,905,covid19india
Telangana,28/04/2020,1009,374,25,610,covid19india
Tripura,28/04/2020,2,2,0,0,covid19india
Uttar Pradesh,28/04/2020,2053,462,34,1557,covid19india
Uttarakhand,28/04/2020,54,26,0,28,covid19india
West Bengal,28/04/2020,697,109,22,566,covid19india
Andaman and Nicobar Islands,29/04/2020,33,15,0,18,covid19india
Andhra Pradesh,29/04/2020,1332,287,31,1014,covid19india
Arunachal Pradesh,29/04/2020,1,1,0,0,covid19india
Assam,29/04/2020,38,29,1,8,covid19india
Bihar,29/04/2020,403,64,2,337,covid19india
Chandigarh,29/04/2020,68,17,0,51,covid19india
Chhattisgarh,29/04/2020,38,34,0,4,covid19india
Dadra and Nagar Haveli and Daman and Diu,29/04/2020,0,0,0,0,covid19india
Delhi,29/04/2020,3439,1092,56,2291,covid19india
Goa,29/04/2020,7,7,0,0,covid19india
Gujarat,29/04/2020,4082,527,197,3358,covid19india
Haryana,29/04/2020,311,224,3,84,covid19india
Himachal Pradesh,29/04/2020,40,26,2,12,covid19india
Jammu and Kashmir,29/04/2020,581,192,8,381,covid19india
Jharkhand,29/04/2020,107,19,3,85,covid19india
Karnataka,29/04/2020,535,216,21,298,covid19india
Kerala,29/04/2020,496,369,4,123,covid19india
Ladakh,29/04/2020,22,17,0,5,covid19india
Lakshadweep,29/04/2020,0,0,0,0,covid19india
Madhya Pradesh,29/04/2020,2560,461,131,1968,covid19india
Maharashtra,29/04/2020,9915,1593,431,7891,covid19india
Manipur,29/04/2020,2,2,0,0,covid19india
Meghalaya,29/04/2020,12,0,1,11,covid19india
Mizoram,29/04/2020,1,0,0,1,covid19india
Nagaland,29/04/2020,0,0,0,0,covid19india
Odisha,29/04/2020,125,39,1,85,covid19india
Pondicherry,29/04/2020,8,5,0,3,covid19india
Punjab,29/04/2020,375,101,19,255,covid19india
Rajasthan,29/04/2020,2440,814,55,1571,covid19india
Sikkim,29/04/2020,0,0,0,0,covid19india
Tamil Nadu,29/04/2020,2162,1210,27,925,covid19india
Telangana,29/04/2020,1016,409,25,582,covid19india
Tripura,29/04/2020,2,2,0,0,covid19india
Uttar Pradesh,29/04/2020,2134,510,39,1585,covid19india
Uttarakhand,29/04/2020,55,28,0,27,covid19india
West Bengal,29/04/2020,725,119,22,584,covid19india
Andaman and Nicobar Islands,30/04/2020,33,16,0,17,covid19india
Andhra Pradesh,30/04/2020,1403,321,31,1051,covid19india
Arunachal Pradesh,30/04/2020,1,1,0,0,covid19india
Assam,30/04/2020,43,29,1,13,covid19india
Bihar,30/04/2020,425,84,2,339,covid19india
Chandigarh,30/04/2020,74,18,0,56,covid19india
Chhattisgarh,30/04/2020,40,36,0,4,covid19india
Dadra and Nagar Haveli and Daman and Diu,30/04/2020,0,0,0,0,covid19india
Delhi,30/04/2020,3515,1094,59,2362,covid19india
Goa,30/04/2020,7,7,0,0,covid19india
Gujarat,30/04/2020,4395,613,214,3568,covid19india
Haryana,30/04/2020,339,234,4,101,covid19india
Himachal Pradesh,30/04/2020,40,29,2,9,covid19india
Jammu and Kashmir,30/04/2020,614,216,8,390,covid19india
Jharkhand,30/04/2020,110,19,3,88,covid19india
Karnataka,30/04/2020,565,229,22,314,covid19india
Kerala,30/04/2020,498,383,4,111,covid19india
Ladakh,30/04/2020,22,17,0,5,covid19india
Lakshadweep,30/04/2020,0,0,0,0,covid19india
Madhya Pradesh,30/04/2020,2625,482,138,2005,covid19india
Maharashtra,30/04/2020,10498,1773,458,8267,covid19india
Manipur,30/04/2020,2,2,0,0,covid19india
Meghalaya,30/04/2020,12,0,1,11,covid19india
Mizoram,30/04/2020,1,0,0,1,covid19india
Nagaland,30/04/2020,0,0,0,0,covid19india
Odisha,30/04/2020,143,41,1,101,covid19india
Pondicherry,30/04/2020,8,5,0,3,covid19india
Punjab,30/04/2020,480,104,20,356,covid19india
Rajasthan,30/04/2020,2584,893,58,1633,covid19india
Sikkim,30/04/2020,0,0,0,0,covid19india
Tamil Nadu,30/04/2020,2323,1258,27,1038,covid19india
Telangana,30/04/2020,1038,442,28,568,covid19india
Tripura,30/04/2020,3,2,0,1,covid19india
Uttar Pradesh,30/04/2020,2211,551,40,1620,covid19india
Uttarakhand,30/04/2020,57,36,0,21,covid19india
West Bengal,30/04/2020,758,124,33,601,covid19india
Andaman and Nicobar Islands,01/05/2020,33,16,0,17,covid19india
Andhra Pradesh,01/05/2020,1463,403,33,1027,covid19india
Arunachal Pradesh,01/05/2020,1,1,0,0,covid19india
Assam,01/05/2020,43,33,1,9,covid19india
Bihar,01/05/2020,466,98,3,365,covid19india
Chandigarh,01/05/2020,88,18,0,70,covid19india
Chhattisgarh,01/05/2020,43,36,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,01/05/2020,0,0,0,0,covid19india
Delhi,01/05/2020,3738,1167,61,2510,covid19india
Goa,01/05/2020,7,7,0,0,covid19india
Gujarat,01/05/2020,4721,736,236,3749,covid19india
Haryana,01/05/2020,357,240,4,113,covid19india
Himachal Pradesh,01/05/2020,40,31,2,7,covid19india
Jammu and Kashmir,01/05/2020,639,247,8,384,covid19india
Jharkhand,01/05/2020,113,21,3,89,covid19india
Karnataka,01/05/2020,589,251,22,316,covid19india
Kerala,01/05/2020,498,392,4,102,covid19india
Ladakh,01/05/2020,22,17,0,5,covid19india
Lakshadweep,01/05/2020,0,0,0,0,covid19india
Madhya Pradesh,01/05/2020,2715,524,146,2045,covid19india
Maharashtra,01/05/2020,11506,1879,484,9143,covid19india
Manipur,01/05/2020,2,2,0,0,covid19india
Meghalaya,01/05/2020,12,10,1,1,covid19india
Mizoram,01/05/2020,1,0,0,1,covid19india
Nagaland,01/05/2020,0,0,0,0,covid19india
Odisha,01/05/2020,154,55,1,98,covid19india
Pondicherry,01/05/2020,8,5,0,3,covid19india
Punjab,01/05/2020,585,108,20,457,covid19india
Rajasthan,01/05/2020,2666,1116,62,1488,covid19india
Sikkim,01/05/2020,0,0,0,0,covid19india
Tamil Nadu,01/05/2020,2526,1312,28,1186,covid19india
Telangana,01/05/2020,1044,464,28,552,covid19india
Tripura,01/05/2020,3,2,0,1,covid19india
Uttar Pradesh,01/05/2020,2328,654,42,1632,covid19india
Uttarakhand,01/05/2020,57,37,1,19,covid19india
West Bengal,01/05/2020,795,139,41,615,covid19india
Andaman and Nicobar Islands,02/05/2020,33,26,0,7,covid19india
Andhra Pradesh,02/05/2020,1525,441,33,1051,covid19india
Arunachal Pradesh,02/05/2020,1,1,0,0,covid19india
Assam,02/05/2020,43,33,1,9,covid19india
Bihar,02/05/2020,481,117,4,360,covid19india
Chandigarh,02/05/2020,94,19,0,75,covid19india
Chhattisgarh,02/05/2020,43,36,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,02/05/2020,0,0,0,0,covid19india
Delhi,02/05/2020,4122,1256,64,2802,covid19india
Goa,02/05/2020,7,7,0,0,covid19india
Gujarat,02/05/2020,5054,896,262,3896,covid19india
Haryana,02/05/2020,376,241,5,130,covid19india
Himachal Pradesh,02/05/2020,40,34,2,4,covid19india
Jammu and Kashmir,02/05/2020,666,254,8,404,covid19india
Jharkhand,02/05/2020,115,22,3,90,covid19india
Karnataka,02/05/2020,601,271,25,305,covid19india
Kerala,02/05/2020,500,400,4,96,covid19india
Ladakh,02/05/2020,23,17,0,6,covid19india
Lakshadweep,02/05/2020,0,0,0,0,covid19india
Madhya Pradesh,02/05/2020,2788,624,152,2012,covid19india
Maharashtra,02/05/2020,12296,2000,520,9776,covid19india
Manipur,02/05/2020,2,2,0,0,covid19india
Meghalaya,02/05/2020,12,10,1,1,covid19india
Mizoram,02/05/2020,1,0,0,1,covid19india
Nagaland,02/05/2020,0,0,0,0,covid19india
Odisha,02/05/2020,160,56,1,103,covid19india
Pondicherry,02/05/2020,9,5,0,4,covid19india
Punjab,02/05/2020,772,112,20,640,covid19india
Rajasthan,02/05/2020,2772,1242,68,1462,covid19india
Sikkim,02/05/2020,0,0,0,0,covid19india
Tamil Nadu,02/05/2020,2757,1341,29,1387,covid19india
Telangana,02/05/2020,1061,499,29,533,covid19india
Tripura,02/05/2020,5,2,0,3,covid19india
Uttar Pradesh,02/05/2020,2487,698,43,1746,covid19india
Uttarakhand,02/05/2020,59,39,1,19,covid19india
West Bengal,02/05/2020,922,151,48,723,covid19india
Andaman and Nicobar Islands,03/05/2020,33,32,0,1,covid19india
Andhra Pradesh,03/05/2020,1583,488,33,1062,covid19india
Arunachal Pradesh,03/05/2020,1,1,0,0,covid19india
Assam,03/05/2020,43,33,1,9,covid19india
Bihar,03/05/2020,517,124,4,389,covid19india
Chandigarh,03/05/2020,97,19,1,77,covid19india
Chhattisgarh,03/05/2020,57,36,0,21,covid19india
Dadra and Nagar Haveli and Daman and Diu,03/05/2020,0,0,0,0,covid19india
Delhi,03/05/2020,4549,1362,64,3123,covid19india
Goa,03/05/2020,7,7,0,0,covid19india
Gujarat,03/05/2020,5428,1042,290,4096,covid19india
Haryana,03/05/2020,442,244,5,193,covid19india
Himachal Pradesh,03/05/2020,40,35,2,3,covid19india
Jammu and Kashmir,03/05/2020,701,287,8,406,covid19india
Jharkhand,03/05/2020,115,27,3,85,covid19india
Karnataka,03/05/2020,614,293,25,296,covid19india
Kerala,03/05/2020,500,401,4,95,covid19india
Ladakh,03/05/2020,42,17,0,25,covid19india
Lakshadweep,03/05/2020,0,0,0,0,covid19india
Madhya Pradesh,03/05/2020,2837,798,157,1882,covid19india
Maharashtra,03/05/2020,12974,2115,547,10312,covid19india
Manipur,03/05/2020,2,2,0,0,covid19india
Meghalaya,03/05/2020,12,10,1,1,covid19india
Mizoram,03/05/2020,1,0,0,1,covid19india
Nagaland,03/05/2020,0,0,0,0,covid19india
Odisha,03/05/2020,162,60,1,101,covid19india
Pondicherry,03/05/2020,9,6,0,3,covid19india
Punjab,03/05/2020,1102,117,21,964,covid19india
Rajasthan,03/05/2020,2886,1356,71,1459,covid19india
Sikkim,03/05/2020,0,0,0,0,covid19india
Tamil Nadu,03/05/2020,3023,1379,30,1614,covid19india
Telangana,03/05/2020,1082,545,29,508,covid19india
Tripura,03/05/2020,17,2,0,15,covid19india
Uttar Pradesh,03/05/2020,2645,754,43,1848,covid19india
Uttarakhand,03/05/2020,60,39,1,20,covid19india
West Bengal,03/05/2020,1198,132,122,944,covid19india
Andaman and Nicobar Islands,04/05/2020,33,32,0,1,covid19india
Andhra Pradesh,04/05/2020,1650,524,33,1093,covid19india
Arunachal Pradesh,04/05/2020,1,1,0,0,covid19india
Assam,04/05/2020,43,33,1,9,covid19india
Bihar,04/05/2020,528,127,4,397,covid19india
Chandigarh,04/05/2020,102,21,1,80,covid19india
Chhattisgarh,04/05/2020,58,36,0,22,covid19india
Dadra and Nagar Haveli and Daman and Diu,04/05/2020,0,0,0,0,covid19india
Delhi,04/05/2020,4898,1431,64,3403,covid19india
Goa,04/05/2020,7,7,0,0,covid19india
Gujarat,04/05/2020,5804,1195,319,4290,covid19india
Haryana,04/05/2020,517,253,6,258,covid19india
Himachal Pradesh,04/05/2020,41,35,2,4,covid19india
Jammu and Kashmir,04/05/2020,726,303,8,415,covid19india
Jharkhand,04/05/2020,115,27,3,85,covid19india
Karnataka,04/05/2020,651,321,27,303,covid19india
Kerala,04/05/2020,500,462,4,34,covid19india
Ladakh,04/05/2020,42,17,0,25,covid19india
Lakshadweep,04/05/2020,0,0,0,0,covid19india
Madhya Pradesh,04/05/2020,2942,856,166,1920,covid19india
Maharashtra,04/05/2020,14541,2465,582,11494,covid19india
Manipur,04/05/2020,2,2,0,0,covid19india
Meghalaya,04/05/2020,12,10,1,1,covid19india
Mizoram,04/05/2020,1,0,0,1,covid19india
Nagaland,04/05/2020,0,0,0,0,covid19india
Odisha,04/05/2020,169,60,1,108,covid19india
Pondicherry,04/05/2020,9,6,0,3,covid19india
Punjab,04/05/2020,1232,128,23,1081,covid19india
Rajasthan,04/05/2020,3061,1438,77,1546,covid19india
Sikkim,04/05/2020,0,0,0,0,covid19india
Tamil Nadu,04/05/2020,3550,1409,31,2110,covid19india
Telangana,04/05/2020,1085,585,29,471,covid19india
Tripura,04/05/2020,30,2,0,28,covid19india
Uttar Pradesh,04/05/2020,2766,802,50,1914,covid19india
Uttarakhand,04/05/2020,60,39,1,20,covid19india
West Bengal,04/05/2020,1259,218,133,908,covid19india
Andaman and Nicobar Islands,05/05/2020,33,32,0,1,covid19india
Andhra Pradesh,05/05/2020,1717,589,34,1094,covid19india
Arunachal Pradesh,05/05/2020,1,1,0,0,covid19india
Assam,05/05/2020,45,33,1,11,covid19india
Bihar,05/05/2020,535,158,4,373,covid19india
Chandigarh,05/05/2020,119,21,1,97,covid19india
Chhattisgarh,05/05/2020,59,36,0,23,covid19india
Dadra and Nagar Haveli and Daman and Diu,05/05/2020,1,0,0,1,covid19india
Delhi,05/05/2020,5104,1468,64,3572,covid19india
Goa,05/05/2020,7,7,0,0,covid19india
Gujarat,05/05/2020,6245,1381,368,4496,covid19india
Haryana,05/05/2020,548,255,6,287,covid19india
Himachal Pradesh,05/05/2020,42,35,3,4,covid19india
Jammu and Kashmir,05/05/2020,741,320,8,413,covid19india
Jharkhand,05/05/2020,125,33,3,89,covid19india
Karnataka,05/05/2020,673,331,29,313,covid19india
Kerala,05/05/2020,503,462,4,37,covid19india
Ladakh,05/05/2020,42,17,0,25,covid19india
Lakshadweep,05/05/2020,0,0,0,0,covid19india
Madhya Pradesh,05/05/2020,3049,1000,177,1872,covid19india
Maharashtra,05/05/2020,15525,2819,616,12090,covid19india
Manipur,05/05/2020,2,2,0,0,covid19india
Meghalaya,05/05/2020,12,10,1,1,covid19india
Mizoram,05/05/2020,1,1,0,0,covid19india
Nagaland,05/05/2020,0,0,0,0,covid19india
Odisha,05/05/2020,177,60,2,115,covid19india
Pondicherry,05/05/2020,9,6,0,3,covid19india
Punjab,05/05/2020,1451,133,25,1293,covid19india
Rajasthan,05/05/2020,3158,1525,89,1544,covid19india
Sikkim,05/05/2020,0,0,0,0,covid19india
Tamil Nadu,05/05/2020,4058,1485,33,2540,covid19india
Telangana,05/05/2020,1096,628,29,439,covid19india
Tripura,05/05/2020,43,2,0,41,covid19india
Uttar Pradesh,05/05/2020,2880,987,56,1837,covid19india
Uttarakhand,05/05/2020,61,39,1,21,covid19india
West Bengal,05/05/2020,1344,264,140,940,covid19india
Andaman and Nicobar Islands,06/05/2020,33,32,0,1,covid19india
Andhra Pradesh,06/05/2020,1777,729,36,1012,covid19india
Arunachal Pradesh,06/05/2020,1,1,0,0,covid19india
Assam,06/05/2020,46,35,1,10,covid19india
Bihar,06/05/2020,542,158,4,380,covid19india
Chandigarh,06/05/2020,124,21,1,102,covid19india
Chhattisgarh,06/05/2020,59,36,0,23,covid19india
Dadra and Nagar Haveli and Daman and Diu,06/05/2020,1,0,0,1,covid19india
Delhi,06/05/2020,5532,1542,65,3925,covid19india
Goa,06/05/2020,7,7,0,0,covid19india
Gujarat,06/05/2020,6625,1500,396,4729,covid19india
Haryana,06/05/2020,594,259,7,328,covid19india
Himachal Pradesh,06/05/2020,43,35,3,5,covid19india
Jammu and Kashmir,06/05/2020,775,322,8,445,covid19india
Jharkhand,06/05/2020,127,37,3,87,covid19india
Karnataka,06/05/2020,693,354,29,310,covid19india
Kerala,06/05/2020,503,469,4,30,covid19india
Ladakh,06/05/2020,42,17,0,25,covid19india
Lakshadweep,06/05/2020,0,0,0,0,covid19india
Madhya Pradesh,06/05/2020,3138,1099,186,1853,covid19india
Maharashtra,06/05/2020,16758,3094,650,13014,covid19india
Manipur,06/05/2020,2,2,0,0,covid19india
Meghalaya,06/05/2020,12,10,1,1,covid19india
Mizoram,06/05/2020,1,1,0,0,covid19india
Nagaland,06/05/2020,0,0,0,0,covid19india
Odisha,06/05/2020,205,61,2,142,covid19india
Pondicherry,06/05/2020,9,6,0,3,covid19india
Punjab,06/05/2020,1526,135,27,1364,covid19india
Rajasthan,06/05/2020,3317,1739,93,1485,covid19india
Sikkim,06/05/2020,0,0,0,0,covid19india
Tamil Nadu,06/05/2020,4829,1516,35,3278,covid19india
Telangana,06/05/2020,1107,648,29,430,covid19india
Tripura,06/05/2020,65,2,0,63,covid19india
Uttar Pradesh,06/05/2020,2998,1130,60,1808,covid19india
Uttarakhand,06/05/2020,61,39,1,21,covid19india
West Bengal,06/05/2020,1456,265,144,1047,covid19india
Andaman and Nicobar Islands,07/05/2020,33,33,0,0,covid19india
Andhra Pradesh,07/05/2020,1833,780,38,1015,covid19india
Arunachal Pradesh,07/05/2020,1,1,0,0,covid19india
Assam,07/05/2020,54,35,1,18,covid19india
Bihar,07/05/2020,550,218,5,327,covid19india
Chandigarh,07/05/2020,135,21,1,113,covid19india
Chhattisgarh,07/05/2020,59,36,0,23,covid19india
Dadra and Nagar Haveli and Daman and Diu,07/05/2020,1,0,0,1,covid19india
Delhi,07/05/2020,5980,1931,66,3983,covid19india
Goa,07/05/2020,7,7,0,0,covid19india
Gujarat,07/05/2020,7013,1709,425,4879,covid19india
Haryana,07/05/2020,625,259,7,359,covid19india
Himachal Pradesh,07/05/2020,46,35,3,8,covid19india
Jammu and Kashmir,07/05/2020,793,335,9,449,covid19india
Jharkhand,07/05/2020,132,41,3,88,covid19india
Karnataka,07/05/2020,705,366,30,309,covid19india
Kerala,07/05/2020,503,474,4,25,covid19india
Ladakh,07/05/2020,42,17,0,25,covid19india
Lakshadweep,07/05/2020,0,0,0,0,covid19india
Madhya Pradesh,07/05/2020,3252,1231,194,1827,covid19india
Maharashtra,07/05/2020,17974,3301,693,13980,covid19india
Manipur,07/05/2020,2,2,0,0,covid19india
Meghalaya,07/05/2020,12,10,1,1,covid19india
Mizoram,07/05/2020,1,1,0,0,covid19india
Nagaland,07/05/2020,0,0,0,0,covid19india
Odisha,07/05/2020,219,62,2,155,covid19india
Pondicherry,07/05/2020,9,6,0,3,covid19india
Punjab,07/05/2020,1644,149,28,1467,covid19india
Rajasthan,07/05/2020,3427,1889,99,1439,covid19india
Sikkim,07/05/2020,0,0,0,0,covid19india
Tamil Nadu,07/05/2020,5409,1547,37,3825,covid19india
Telangana,07/05/2020,1122,693,29,400,covid19india
Tripura,07/05/2020,89,2,0,87,covid19india
Uttar Pradesh,07/05/2020,3071,1250,62,1759,covid19india
Uttarakhand,07/05/2020,61,39,1,21,covid19india
West Bengal,07/05/2020,1548,296,151,1101,covid19india
Andaman and Nicobar Islands,08/05/2020,33,33,0,0,covid19india
Andhra Pradesh,08/05/2020,1887,842,41,1004,covid19india
Arunachal Pradesh,08/05/2020,1,1,0,0,covid19india
Assam,08/05/2020,60,35,2,23,covid19india
Bihar,08/05/2020,579,267,5,307,covid19india
Chandigarh,08/05/2020,146,21,2,123,covid19india
Chhattisgarh,08/05/2020,59,38,0,21,covid19india
Dadra and Nagar Haveli and Daman and Diu,08/05/2020,1,0,0,1,covid19india
Delhi,08/05/2020,6318,2020,68,4230,covid19india
Goa,08/05/2020,7,7,0,0,covid19india
Gujarat,08/05/2020,7403,1872,449,5082,covid19india
Haryana,08/05/2020,647,278,8,361,covid19india
Himachal Pradesh,08/05/2020,50,35,3,12,covid19india
Jammu and Kashmir,08/05/2020,823,364,9,450,covid19india
Jharkhand,08/05/2020,154,41,3,110,covid19india
Karnataka,08/05/2020,753,376,30,347,covid19india
Kerala,08/05/2020,504,484,4,16,covid19india
Ladakh,08/05/2020,42,18,0,24,covid19india
Lakshadweep,08/05/2020,0,0,0,0,covid19india
Madhya Pradesh,08/05/2020,3341,1349,201,1791,covid19india
Maharashtra,08/05/2020,19063,3470,730,14863,covid19india
Manipur,08/05/2020,2,2,0,0,covid19india
Meghalaya,08/05/2020,12,10,1,1,covid19india
Mizoram,08/05/2020,1,1,0,0,covid19india
Nagaland,08/05/2020,0,0,0,0,covid19india
Odisha,08/05/2020,270,63,2,205,covid19india
Pondicherry,08/05/2020,10,8,0,2,covid19india
Punjab,08/05/2020,1731,152,29,1550,covid19india
Rajasthan,08/05/2020,3579,2011,103,1465,covid19india
Sikkim,08/05/2020,0,0,0,0,covid19india
Tamil Nadu,08/05/2020,6009,1605,40,4364,covid19india
Telangana,08/05/2020,1132,727,29,376,covid19india
Tripura,08/05/2020,119,2,0,117,covid19india
Uttar Pradesh,08/05/2020,3214,1387,66,1761,covid19india
Uttarakhand,08/05/2020,63,45,1,17,covid19india
West Bengal,08/05/2020,1678,323,160,1195,covid19india
Andaman and Nicobar Islands,09/05/2020,33,33,0,0,covid19india
Andhra Pradesh,09/05/2020,1930,887,44,999,covid19india
Arunachal Pradesh,09/05/2020,1,1,0,0,covid19india
Assam,09/05/2020,62,35,1,26,covid19india
Bihar,09/05/2020,611,318,5,288,covid19india
Chandigarh,09/05/2020,169,24,2,143,covid19india
Chhattisgarh,09/05/2020,59,43,0,16,covid19india
Dadra and Nagar Haveli and Daman and Diu,09/05/2020,1,0,0,1,covid19india
Delhi,09/05/2020,6542,2020,68,4454,covid19india
Goa,09/05/2020,7,7,0,0,covid19india
Gujarat,09/05/2020,7797,2091,472,5234,covid19india
Haryana,09/05/2020,675,289,9,377,covid19india
