Dates,variable,value,color,type
2020-07-28,mod_5_up,-32929,Normal (pre-intervention) CI,solid
2020-07-28,mod_6,14114,Cautious return,solid
2020-07-28,mod_6_up,209883,Cautious return CI,solid
2020-07-29,mod_2,21529,Soc. Dist. + Travel Ban,solid
2020-07-29,mod_2_up,13622,Soc. Dist. + Travel Ban CI,solid
2020-07-29,mod_3_up,-33390,No Intervention CI,solid
2020-07-29,mod_4,19806,Moderate return,solid
2020-07-29,mod_4_up,55624,Moderate return CI,solid
2020-07-29,mod_5,20080,Normal (pre-intervention),solid
2020-07-29,mod_5_up,-24687,Normal (pre-intervention) CI,solid
2020-07-29,mod_6,13962,Cautious return,solid
2020-07-29,mod_6_up,214319,Cautious return CI,solid
2020-07-30,mod_2,21156,Soc. Dist. + Travel Ban,solid
2020-07-30,mod_2_up,8661,Soc. Dist. + Travel Ban CI,solid
2020-07-30,mod_3_up,-30084,No Intervention CI,solid
2020-07-30,mod_4,19459,Moderate return,solid
2020-07-30,mod_4_up,41742,Moderate return CI,solid
2020-07-30,mod_5,19629,Normal (pre-intervention),solid
2020-07-30,mod_5_up,-16980,Normal (pre-intervention) CI,solid
2020-07-30,mod_6,13871,Cautious return,solid
2020-07-30,mod_6_up,173788,Cautious return CI,solid
2020-07-31,mod_2,20899,Soc. Dist. + Travel Ban,solid
2020-07-31,mod_2_up,1260,Soc. Dist. + Travel Ban CI,solid
2020-07-31,mod_3_up,-37989,No Intervention CI,solid
2020-07-31,mod_4,19135,Moderate return,solid
2020-07-31,mod_4_up,50871,Moderate return CI,solid
2020-07-31,mod_5,19146,Normal (pre-intervention),solid
2020-07-31,mod_5_up,-34360,Normal (pre-intervention) CI,solid
2020-07-31,mod_6,13708,Cautious return,solid
2020-07-31,mod_6_up,184466,Cautious return CI,solid
2020-08-01,mod_2,20510,Soc. Dist. + Travel Ban,solid
2020-08-01,mod_2_up,-5904,Soc. Dist. + Travel Ban CI,solid
2020-08-01,mod_3_up,-23591,No Intervention CI,solid
2020-08-01,mod_4,18792,Moderate return,solid
2020-08-01,mod_4_up,46655,Moderate return CI,solid
2020-08-01,mod_5,18680,Normal (pre-intervention),solid
2020-08-01,mod_5_up,-9089,Normal (pre-intervention) CI,solid
2020-08-01,mod_6,13607,Cautious return,solid
2020-08-01,mod_6_up,174819,Cautious return CI,solid
2020-08-02,mod_2,20235,Soc. Dist. + Travel Ban,solid
2020-08-02,mod_2_up,10677,Soc. Dist. + Travel Ban CI,solid
2020-08-02,mod_3_up,-22780,No Intervention CI,solid
2020-08-02,mod_4,18502,Moderate return,solid
2020-08-02,mod_4_up,32952,Moderate return CI,solid
2020-08-02,mod_5,18256,Normal (pre-intervention),solid
2020-08-02,mod_5_up,-15198,Normal (pre-intervention) CI,solid
2020-08-02,mod_6,13488,Cautious return,solid
2020-08-02,mod_6_up,163825,Cautious return CI,solid
2020-08-03,mod_2,19910,Soc. Dist. + Travel Ban,solid
2020-08-03,mod_2_up,6560,Soc. Dist. + Travel Ban CI,solid
2020-08-03,mod_3_up,-45851,No Intervention CI,solid
2020-08-03,mod_4,18179,Moderate return,solid
2020-08-03,mod_4_up,15565,Moderate return CI,solid
2020-08-03,mod_5,17808,Normal (pre-intervention),solid
2020-08-03,mod_5_up,-48219,Normal (pre-intervention) CI,solid
2020-08-03,mod_6,13361,Cautious return,solid
2020-08-03,mod_6_up,157041,Cautious return CI,solid
2020-08-04,mod_2,19676,Soc. Dist. + Travel Ban,solid
2020-08-04,mod_2_up,3583,Soc. Dist. + Travel Ban CI,solid
2020-08-04,mod_3_up,-20580,No Intervention CI,solid
2020-08-04,mod_4,17831,Moderate return,solid
2020-08-04,mod_4_up,47547,Moderate return CI,solid
2020-08-04,mod_5,17399,Normal (pre-intervention),solid
2020-08-04,mod_5_up,2945,Normal (pre-intervention) CI,solid
2020-08-04,mod_6,13249,Cautious return,solid
2020-08-04,mod_6_up,154147,Cautious return CI,solid
2020-08-05,mod_2,19327,Soc. Dist. + Travel Ban,solid
2020-08-05,mod_2_up,20379,Soc. Dist. + Travel Ban CI,solid
2020-08-05,mod_3_up,-23317,No Intervention CI,solid
2020-08-05,mod_4,17553,Moderate return,solid
2020-08-05,mod_4_up,27305,Moderate return CI,solid
2020-08-05,mod_5,17026,Normal (pre-intervention),solid
2020-08-05,mod_5_up,-41582,Normal (pre-intervention) CI,solid
2020-08-05,mod_6,13100,Cautious return,solid
2020-08-05,mod_6_up,148522,Cautious return CI,solid
2020-08-06,mod_2,19040,Soc. Dist. + Travel Ban,solid
2020-08-06,mod_2_up,24052,Soc. Dist. + Travel Ban CI,solid
2020-08-06,mod_3_up,-31905,No Intervention CI,solid
2020-08-06,mod_4,17216,Moderate return,solid
2020-08-06,mod_4_up,24501,Moderate return CI,solid
2020-08-06,mod_5,16623,Normal (pre-intervention),solid
2020-08-06,mod_5_up,-36460,Normal (pre-intervention) CI,solid
2020-08-06,mod_6,12996,Cautious return,solid
2020-08-06,mod_6_up,100774,Cautious return CI,solid
2020-08-07,mod_2,18783,Soc. Dist. + Travel Ban,solid
2020-08-07,mod_2_up,-5855,Soc. Dist. + Travel Ban CI,solid
2020-08-07,mod_3_up,-28771,No Intervention CI,solid
2020-08-07,mod_4,16962,Moderate return,solid
2020-08-07,mod_4_up,41876,Moderate return CI,solid
2020-08-07,mod_5,16256,Normal (pre-intervention),solid
2020-08-07,mod_5_up,-24777,Normal (pre-intervention) CI,solid
2020-08-07,mod_6,12861,Cautious return,solid
2020-08-07,mod_6_up,122045,Cautious return CI,solid
2020-08-08,mod_2,18484,Soc. Dist. + Travel Ban,solid
2020-08-08,mod_2_up,15491,Soc. Dist. + Travel Ban CI,solid
2020-08-08,mod_3_up,-23165,No Intervention CI,solid
2020-08-08,mod_4,16637,Moderate return,solid
2020-08-08,mod_4_up,14082,Moderate return CI,solid
2020-08-08,mod_5,15829,Normal (pre-intervention),solid
2020-08-08,mod_5_up,-31426,Normal (pre-intervention) CI,solid
2020-08-08,mod_6,12731,Cautious return,solid
2020-08-08,mod_6_up,144710,Cautious return CI,solid
2020-08-09,mod_2,18216,Soc. Dist. + Travel Ban,solid
2020-08-09,mod_2_up,-4617,Soc. Dist. + Travel Ban CI,solid
2020-08-09,mod_3_up,-27801,No Intervention CI,solid
2020-08-09,mod_4,16431,Moderate return,solid
2020-08-09,mod_4_up,37206,Moderate return CI,solid
2020-08-09,mod_5,15467,Normal (pre-intervention),solid
2020-08-09,mod_5_up,-46741,Normal (pre-intervention) CI,solid
2020-08-09,mod_6,12617,Cautious return,solid
2020-08-09,mod_6_up,115199,Cautious return CI,solid
2020-08-10,mod_2,17897,Soc. Dist. + Travel Ban,solid
2020-08-10,mod_2_up,8795,Soc. Dist. + Travel Ban CI,solid
2020-08-10,mod_3_up,-31426,No Intervention CI,solid
2020-08-10,mod_4,16037,Moderate return,solid
2020-08-10,mod_4_up,16557,Moderate return CI,solid
2020-08-10,mod_5,15143,Normal (pre-intervention),solid
2020-08-10,mod_5_up,-15725,Normal (pre-intervention) CI,solid
2020-08-10,mod_6,12457,Cautious return,solid
2020-08-10,mod_6_up,81660,Cautious return CI,solid
2020-08-11,mod_2,17642,Soc. Dist. + Travel Ban,solid
2020-08-11,mod_2_up,6390,Soc. Dist. + Travel Ban CI,solid
2020-08-11,mod_3_up,-24886,No Intervention CI,solid
2020-08-11,mod_4,15768,Moderate return,solid
2020-08-11,mod_4_up,8880,Moderate return CI,solid
2020-08-11,mod_5,14752,Normal (pre-intervention),solid
2020-08-11,mod_5_up,-40761,Normal (pre-intervention) CI,solid
2020-08-11,mod_6,12348,Cautious return,solid
2020-08-11,mod_6_up,122031,Cautious return CI,solid
2020-08-12,mod_2,17366,Soc. Dist. + Travel Ban,solid
2020-08-12,mod_2_up,-5874,Soc. Dist. + Travel Ban CI,solid
2020-08-12,mod_3_up,-30608,No Intervention CI,solid
2020-08-12,mod_4,15520,Moderate return,solid
2020-08-12,mod_4_up,27102,Moderate return CI,solid
2020-08-12,mod_5,14449,Normal (pre-intervention),solid
2020-08-12,mod_5_up,-38334,Normal (pre-intervention) CI,solid
2020-08-12,mod_6,12219,Cautious return,solid
2020-08-12,mod_6_up,89365,Cautious return CI,solid
2020-08-13,mod_2,17146,Soc. Dist. + Travel Ban,solid
2020-08-13,mod_2_up,10911,Soc. Dist. + Travel Ban CI,solid
2020-08-13,mod_3_up,-31037,No Intervention CI,solid
2020-08-13,mod_4,15290,Moderate return,solid
2020-08-13,mod_4_up,8692,Moderate return CI,solid
2020-08-13,mod_5,14119,Normal (pre-intervention),solid
2020-08-13,mod_5_up,-31000,Normal (pre-intervention) CI,solid
2020-08-13,mod_6,12111,Cautious return,solid
2020-08-13,mod_6_up,103854,Cautious return CI,solid
2020-08-14,mod_2,16861,Soc. Dist. + Travel Ban,solid
2020-08-14,mod_2_up,-10470,Soc. Dist. + Travel Ban CI,solid
2020-08-14,mod_3_up,-34083,No Intervention CI,solid
2020-08-14,mod_4,14968,Moderate return,solid
2020-08-14,mod_4_up,11950,Moderate return CI,solid
2020-08-14,mod_5,13772,Normal (pre-intervention),solid
2020-08-14,mod_5_up,-30352,Normal (pre-intervention) CI,solid
2020-08-14,mod_6,11891,Cautious return,solid
2020-08-14,mod_6_up,72562,Cautious return CI,solid
2020-08-15,mod_2,16651,Soc. Dist. + Travel Ban,solid
2020-08-15,mod_2_up,820,Soc. Dist. + Travel Ban CI,solid
2020-08-15,mod_3_up,-19590,No Intervention CI,solid
2020-08-15,mod_4,14670,Moderate return,solid
2020-08-15,mod_4_up,13693,Moderate return CI,solid
2020-08-15,mod_5,13456,Normal (pre-intervention),solid
2020-08-15,mod_5_up,-33575,Normal (pre-intervention) CI,solid
2020-08-15,mod_6,11838,Cautious return,solid
2020-08-15,mod_6_up,114016,Cautious return CI,solid
2020-08-16,mod_2,16342,Soc. Dist. + Travel Ban,solid
2020-08-16,mod_2_up,2582,Soc. Dist. + Travel Ban CI,solid
2020-08-16,mod_3_up,-26331,No Intervention CI,solid
2020-08-16,mod_4,14465,Moderate return,solid
2020-08-16,mod_4_up,21977,Moderate return CI,solid
2020-08-16,mod_5,13164,Normal (pre-intervention),solid
2020-08-16,mod_5_up,-38602,Normal (pre-intervention) CI,solid
2020-08-16,mod_6,11645,Cautious return,solid
2020-08-16,mod_6_up,77449,Cautious return CI,solid
2020-08-17,mod_2,16092,Soc. Dist. + Travel Ban,solid
2020-08-17,mod_2_up,-3181,Soc. Dist. + Travel Ban CI,solid
2020-08-17,mod_3_up,-33455,No Intervention CI,solid
2020-08-17,mod_4,14187,Moderate return,solid
2020-08-17,mod_4_up,8239,Moderate return CI,solid
2020-08-17,mod_5,12865,Normal (pre-intervention),solid
2020-08-17,mod_5_up,-23226,Normal (pre-intervention) CI,solid
2020-08-17,mod_6,11575,Cautious return,solid
2020-08-17,mod_6_up,98273,Cautious return CI,solid
2020-08-18,mod_2,15886,Soc. Dist. + Travel Ban,solid
2020-08-18,mod_2_up,2355,Soc. Dist. + Travel Ban CI,solid
2020-08-18,mod_3_up,-28106,No Intervention CI,solid
2020-08-18,mod_4,13963,Moderate return,solid
2020-08-18,mod_4_up,11137,Moderate return CI,solid
2020-08-18,mod_5,12534,Normal (pre-intervention),solid
2020-08-18,mod_5_up,-28752,Normal (pre-intervention) CI,solid
2020-08-18,mod_6,11421,Cautious return,solid
2020-08-18,mod_6_up,86738,Cautious return CI,solid
2020-08-19,mod_2,15673,Soc. Dist. + Travel Ban,solid
2020-08-19,mod_2_up,-1039,Soc. Dist. + Travel Ban CI,solid
2020-08-19,mod_3_up,-28803,No Intervention CI,solid
2020-08-19,mod_4,13706,Moderate return,solid
2020-08-19,mod_4_up,10437,Moderate return CI,solid
2020-08-19,mod_5,12293,Normal (pre-intervention),solid
2020-08-19,mod_5_up,-32735,Normal (pre-intervention) CI,solid
2020-08-19,mod_6,11290,Cautious return,solid
2020-08-19,mod_6_up,110334,Cautious return CI,solid
2020-08-20,mod_2,15447,Soc. Dist. + Travel Ban,solid
2020-08-20,mod_2_up,-2028,Soc. Dist. + Travel Ban CI,solid
2020-08-20,mod_3_up,-41680,No Intervention CI,solid
2020-08-20,mod_4,13502,Moderate return,solid
2020-08-20,mod_4_up,9127,Moderate return CI,solid
2020-08-20,mod_5,11998,Normal (pre-intervention),solid
2020-08-20,mod_5_up,-31508,Normal (pre-intervention) CI,solid
2020-08-20,mod_6,11164,Cautious return,solid
2020-08-20,mod_6_up,46970,Cautious return CI,solid
2020-08-21,mod_2,15159,Soc. Dist. + Travel Ban,solid
2020-08-21,mod_2_up,-14258,Soc. Dist. + Travel Ban CI,solid
2020-08-21,mod_3_up,-17885,No Intervention CI,solid
2020-08-21,mod_4,13258,Moderate return,solid
2020-08-21,mod_4_up,14285,Moderate return CI,solid
2020-08-21,mod_5,11799,Normal (pre-intervention),solid
2020-08-21,mod_5_up,-34174,Normal (pre-intervention) CI,solid
2020-08-21,mod_6,11044,Cautious return,solid
2020-08-21,mod_6_up,85571,Cautious return CI,solid
2020-08-22,mod_2,14938,Soc. Dist. + Travel Ban,solid
2020-08-22,mod_2_up,-5691,Soc. Dist. + Travel Ban CI,solid
2020-08-22,mod_3_up,-21839,No Intervention CI,solid
2020-08-22,mod_4,13010,Moderate return,solid
2020-08-22,mod_4_up,-1479,Moderate return CI,solid
2020-08-22,mod_5,11482,Normal (pre-intervention),solid
2020-08-22,mod_5_up,-35804,Normal (pre-intervention) CI,solid
2020-08-22,mod_6,10947,Cautious return,solid
2020-08-22,mod_6_up,55572,Cautious return CI,solid
2020-08-23,mod_2,14738,Soc. Dist. + Travel Ban,solid
2020-08-23,mod_2_up,2477,Soc. Dist. + Travel Ban CI,solid
2020-08-23,mod_3_up,-26514,No Intervention CI,solid
2020-08-23,mod_4,12784,Moderate return,solid
2020-08-23,mod_4_up,6757,Moderate return CI,solid
2020-08-23,mod_5,11216,Normal (pre-intervention),solid
2020-08-23,mod_5_up,-27649,Normal (pre-intervention) CI,solid
2020-08-23,mod_6,10778,Cautious return,solid
2020-08-23,mod_6_up,74297,Cautious return CI,solid
2020-08-24,mod_2,14511,Soc. Dist. + Travel Ban,solid
2020-08-24,mod_2_up,-6775,Soc. Dist. + Travel Ban CI,solid
2020-08-24,mod_3_up,-21099,No Intervention CI,solid
2020-08-24,mod_4,12598,Moderate return,solid
2020-08-24,mod_4_up,15627,Moderate return CI,solid
2020-08-24,mod_5,10986,Normal (pre-intervention),solid
2020-08-24,mod_5_up,-11142,Normal (pre-intervention) CI,solid
2020-08-24,mod_6,10670,Cautious return,solid
2020-08-24,mod_6_up,77340,Cautious return CI,solid
2020-08-25,mod_2,14289,Soc. Dist. + Travel Ban,solid
2020-08-25,mod_2_up,-6650,Soc. Dist. + Travel Ban CI,solid
2020-08-25,mod_3_up,-17282,No Intervention CI,solid
2020-08-25,mod_4,12362,Moderate return,solid
2020-08-25,mod_4_up,-11875,Moderate return CI,solid
2020-08-25,mod_5,10762,Normal (pre-intervention),solid
2020-08-25,mod_5_up,-27727,Normal (pre-intervention) CI,solid
2020-08-25,mod_6,10541,Cautious return,solid
2020-08-25,mod_6_up,53548,Cautious return CI,solid
2020-08-26,mod_2,14091,Soc. Dist. + Travel Ban,solid
2020-08-26,mod_2_up,1818,Soc. Dist. + Travel Ban CI,solid
2020-08-26,mod_3_up,-28531,No Intervention CI,solid
2020-08-26,mod_4,12149,Moderate return,solid
2020-08-26,mod_4_up,10573,Moderate return CI,solid
2020-08-26,mod_5,10489,Normal (pre-intervention),solid
2020-08-26,mod_5_up,-33672,Normal (pre-intervention) CI,solid
2020-08-26,mod_6,10408,Cautious return,solid
2020-08-26,mod_6_up,53787,Cautious return CI,solid
2020-08-27,mod_2,13822,Soc. Dist. + Travel Ban,solid
2020-08-27,mod_2_up,2088,Soc. Dist. + Travel Ban CI,solid
2020-08-27,mod_3_up,-25332,No Intervention CI,solid
2020-08-27,mod_4,11895,Moderate return,solid
2020-08-27,mod_4_up,8289,Moderate return CI,solid
2020-08-27,mod_5,10266,Normal (pre-intervention),solid
2020-08-27,mod_5_up,-27349,Normal (pre-intervention) CI,solid
2020-08-27,mod_6,10303,Cautious return,solid
2020-08-27,mod_6_up,42577,Cautious return CI,solid
2020-08-28,mod_2,13674,Soc. Dist. + Travel Ban,solid
2020-08-28,mod_2_up,1026,Soc. Dist. + Travel Ban CI,solid
2020-08-28,mod_3_up,-18851,No Intervention CI,solid
2020-08-28,mod_4,11687,Moderate return,solid
2020-08-28,mod_4_up,10613,Moderate return CI,solid
2020-08-28,mod_5,10046,Normal (pre-intervention),solid
2020-08-28,mod_5_up,-32272,Normal (pre-intervention) CI,solid
2020-08-28,mod_6,10172,Cautious return,solid
2020-08-28,mod_6_up,73881,Cautious return CI,solid
2020-08-29,mod_2,13488,Soc. Dist. + Travel Ban,solid
2020-08-29,mod_2_up,-1563,Soc. Dist. + Travel Ban CI,solid
2020-08-29,mod_3_up,-38240,No Intervention CI,solid
2020-08-29,mod_4,11489,Moderate return,solid
2020-08-29,mod_4_up,659,Moderate return CI,solid
2020-08-29,mod_5,9870,Normal (pre-intervention),solid
2020-08-29,mod_5_up,-42952,Normal (pre-intervention) CI,solid
2020-08-29,mod_6,10014,Cautious return,solid
2020-08-29,mod_6_up,50359,Cautious return CI,solid
2020-08-30,mod_2,13295,Soc. Dist. + Travel Ban,solid
2020-08-30,mod_2_up,-8559,Soc. Dist. + Travel Ban CI,solid
2020-08-30,mod_3_up,-26717,No Intervention CI,solid
2020-08-30,mod_4,11339,Moderate return,solid
2020-08-30,mod_4_up,-12116,Moderate return CI,solid
2020-08-30,mod_5,9617,Normal (pre-intervention),solid
2020-08-30,mod_5_up,-30889,Normal (pre-intervention) CI,solid
2020-08-30,mod_6,9920,Cautious return,solid
2020-08-30,mod_6_up,30453,Cautious return CI,solid
2020-08-31,mod_2,13080,Soc. Dist. + Travel Ban,solid
2020-08-31,mod_2_up,-12345,Soc. Dist. + Travel Ban CI,solid
2020-08-31,mod_3_up,-24497,No Intervention CI,solid
2020-08-31,mod_4,11100,Moderate return,solid
2020-08-31,mod_4_up,7608,Moderate return CI,solid
2020-08-31,mod_5,9402,Normal (pre-intervention),solid
2020-08-31,mod_5_up,-21911,Normal (pre-intervention) CI,solid
2020-08-31,mod_6,9746,Cautious return,solid
2020-08-31,mod_6_up,54260,Cautious return CI,solid
2020-09-01,mod_2,12900,Soc. Dist. + Travel Ban,solid
2020-09-01,mod_2_up,3181,Soc. Dist. + Travel Ban CI,solid
2020-09-01,mod_3_up,-22055,No Intervention CI,solid
2020-09-01,mod_4,10907,Moderate return,solid
2020-09-01,mod_4_up,-16483,Moderate return CI,solid
2020-09-01,mod_5,9204,Normal (pre-intervention),solid
2020-09-01,mod_5_up,-36199,Normal (pre-intervention) CI,solid
2020-09-01,mod_6,9654,Cautious return,solid
2020-09-01,mod_6_up,46715,Cautious return CI,solid
2020-09-02,mod_2,12688,Soc. Dist. + Travel Ban,solid
2020-09-02,mod_2_up,-10553,Soc. Dist. + Travel Ban CI,solid
2020-09-02,mod_3_up,-14759,No Intervention CI,solid
2020-09-02,mod_4,10728,Moderate return,solid
2020-09-02,mod_4_up,12683,Moderate return CI,solid
2020-09-02,mod_5,9022,Normal (pre-intervention),solid
2020-09-02,mod_5_up,-33724,Normal (pre-intervention) CI,solid
2020-09-02,mod_6,9551,Cautious return,solid
2020-09-02,mod_6_up,31974,Cautious return CI,solid
2020-09-03,mod_2,12504,Soc. Dist. + Travel Ban,solid
2020-09-03,mod_2_up,-11992,Soc. Dist. + Travel Ban CI,solid
2020-09-03,mod_3_up,-26082,No Intervention CI,solid
2020-09-03,mod_4,10564,Moderate return,solid
2020-09-03,mod_4_up,4077,Moderate return CI,solid
2020-09-03,mod_5,8837,Normal (pre-intervention),solid
2020-09-03,mod_5_up,-28971,Normal (pre-intervention) CI,solid
2020-09-03,mod_6,9455,Cautious return,solid
2020-09-03,mod_6_up,42683,Cautious return CI,solid
2020-09-04,mod_2,12280,Soc. Dist. + Travel Ban,solid
2020-09-04,mod_2_up,-10684,Soc. Dist. + Travel Ban CI,solid
2020-09-04,mod_3_up,-25879,No Intervention CI,solid
2020-09-04,mod_4,10386,Moderate return,solid
2020-09-04,mod_4_up,-4752,Moderate return CI,solid
2020-09-04,mod_5,8672,Normal (pre-intervention),solid
2020-09-04,mod_5_up,-36754,Normal (pre-intervention) CI,solid
2020-09-04,mod_6,9294,Cautious return,solid
2020-09-04,mod_6_up,35251,Cautious return CI,solid
2020-09-05,mod_2,12101,Soc. Dist. + Travel Ban,solid
2020-09-05,mod_2_up,-6472,Soc. Dist. + Travel Ban CI,solid
2020-09-05,mod_3_up,-16268,No Intervention CI,solid
2020-09-05,mod_4,10204,Moderate return,solid
2020-09-05,mod_4_up,-3768,Moderate return CI,solid
2020-09-05,mod_5,8472,Normal (pre-intervention),solid
2020-09-05,mod_5_up,-20368,Normal (pre-intervention) CI,solid
2020-09-05,mod_6,9171,Cautious return,solid
2020-09-05,mod_6_up,48284,Cautious return CI,solid
2020-09-06,mod_2,11954,Soc. Dist. + Travel Ban,solid
2020-09-06,mod_2_up,-12996,Soc. Dist. + Travel Ban CI,solid
2020-09-06,mod_3_up,-28038,No Intervention CI,solid
2020-09-06,mod_4,10022,Moderate return,solid
2020-09-06,mod_4_up,-5083,Moderate return CI,solid
2020-09-06,mod_5,8299,Normal (pre-intervention),solid
2020-09-06,mod_5_up,-15869,Normal (pre-intervention) CI,solid
2020-09-06,mod_6,9078,Cautious return,solid
2020-09-06,mod_6_up,28128,Cautious return CI,solid
2020-09-07,mod_2,11791,Soc. Dist. + Travel Ban,solid
2020-09-07,mod_2_up,5685,Soc. Dist. + Travel Ban CI,solid
2020-09-07,mod_3_up,-30998,No Intervention CI,solid
2020-09-07,mod_4,9848,Moderate return,solid
2020-09-07,mod_4_up,-9598,Moderate return CI,solid
2020-09-07,mod_5,8065,Normal (pre-intervention),solid
2020-09-07,mod_5_up,-21622,Normal (pre-intervention) CI,solid
2020-09-07,mod_6,8940,Cautious return,solid
2020-09-07,mod_6_up,25696,Cautious return CI,solid
2020-09-08,mod_2,11565,Soc. Dist. + Travel Ban,solid
2020-09-08,mod_2_up,-13955,Soc. Dist. + Travel Ban CI,solid
2020-09-08,mod_3_up,-20759,No Intervention CI,solid
2020-09-08,mod_4,9675,Moderate return,solid
2020-09-08,mod_4_up,-9303,Moderate return CI,solid
2020-09-08,mod_5,7928,Normal (pre-intervention),solid
2020-09-08,mod_5_up,-34287,Normal (pre-intervention) CI,solid
2020-09-08,mod_6,8865,Cautious return,solid
2020-09-08,mod_6_up,22765,Cautious return CI,solid
2020-09-09,mod_2,11434,Soc. Dist. + Travel Ban,solid
2020-09-09,mod_2_up,-15922,Soc. Dist. + Travel Ban CI,solid
2020-09-09,mod_3_up,-29456,No Intervention CI,solid
2020-09-09,mod_4,9549,Moderate return,solid
2020-09-09,mod_4_up,904,Moderate return CI,solid
2020-09-09,mod_5,7801,Normal (pre-intervention),solid
2020-09-09,mod_5_up,-32854,Normal (pre-intervention) CI,solid
2020-09-09,mod_6,8742,Cautious return,solid
2020-09-09,mod_6_up,31460,Cautious return CI,solid
2020-09-10,mod_2,11211,Soc. Dist. + Travel Ban,solid
2020-09-10,mod_2_up,7483,Soc. Dist. + Travel Ban CI,solid
2020-09-10,mod_3_up,-33933,No Intervention CI,solid
2020-09-10,mod_4,9349,Moderate return,solid
2020-09-10,mod_4_up,-7878,Moderate return CI,solid
2020-09-10,mod_5,7635,Normal (pre-intervention),solid
2020-09-10,mod_5_up,-39210,Normal (pre-intervention) CI,solid
2020-09-10,mod_6,8631,Cautious return,solid
2020-09-10,mod_6_up,56111,Cautious return CI,solid
2020-09-11,mod_2,11108,Soc. Dist. + Travel Ban,solid
2020-09-11,mod_2_up,-13709,Soc. Dist. + Travel Ban CI,solid
2020-09-11,mod_3_up,-31316,No Intervention CI,solid
2020-09-11,mod_4,9190,Moderate return,solid
2020-09-11,mod_4_up,-1385,Moderate return CI,solid
2020-09-11,mod_5,7434,Normal (pre-intervention),solid
2020-09-11,mod_5_up,-25282,Normal (pre-intervention) CI,solid
2020-09-11,mod_6,8518,Cautious return,solid
2020-09-11,mod_6_up,16911,Cautious return CI,solid
2020-09-12,mod_2,10927,Soc. Dist. + Travel Ban,solid
2020-09-12,mod_2_up,8309,Soc. Dist. + Travel Ban CI,solid
2020-09-12,mod_3_up,-22043,No Intervention CI,solid
2020-09-12,mod_4,9026,Moderate return,solid
2020-09-12,mod_4_up,-9617,Moderate return CI,solid
2020-09-12,mod_5,7319,Normal (pre-intervention),solid
2020-09-12,mod_5_up,-18370,Normal (pre-intervention) CI,solid
2020-09-12,mod_6,8401,Cautious return,solid
2020-09-12,mod_6_up,31754,Cautious return CI,solid
2020-09-13,mod_2,10758,Soc. Dist. + Travel Ban,solid
2020-09-13,mod_2_up,-17092,Soc. Dist. + Travel Ban CI,solid
2020-09-13,mod_3_up,-24945,No Intervention CI,solid
2020-09-13,mod_4,8891,Moderate return,solid
2020-09-13,mod_4_up,-3288,Moderate return CI,solid
2020-09-13,mod_5,7167,Normal (pre-intervention),solid
2020-09-13,mod_5_up,-27466,Normal (pre-intervention) CI,solid
2020-09-13,mod_6,8316,Cautious return,solid
2020-09-13,mod_6_up,36977,Cautious return CI,solid
2020-09-14,mod_2,10571,Soc. Dist. + Travel Ban,solid
2020-09-14,mod_2_up,-1494,Soc. Dist. + Travel Ban CI,solid
2020-09-14,mod_3_up,-31621,No Intervention CI,solid
2020-09-14,mod_4,8701,Moderate return,solid
2020-09-14,mod_4_up,-6421,Moderate return CI,solid
2020-09-14,mod_5,7014,Normal (pre-intervention),solid
2020-09-14,mod_5_up,-30119,Normal (pre-intervention) CI,solid
2020-09-14,mod_6,8181,Cautious return,solid
2020-09-14,mod_6_up,6707,Cautious return CI,solid
2020-09-15,mod_2,10461,Soc. Dist. + Travel Ban,solid
2020-09-15,mod_2_up,-8536,Soc. Dist. + Travel Ban CI,solid
2020-09-15,mod_3_up,-23003,No Intervention CI,solid
2020-09-15,mod_4,8554,Moderate return,solid
2020-09-15,mod_4_up,-5592,Moderate return CI,solid
2020-09-15,mod_5,6874,Normal (pre-intervention),solid
2020-09-15,mod_5_up,-36271,Normal (pre-intervention) CI,solid
2020-09-15,mod_6,8080,Cautious return,solid
2020-09-15,mod_6_up,27984,Cautious return CI,solid
