Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-08-25,mod_2,57549,18435,Soc. Dist. + Travel Ban,solid,Aug 25,"57,549","Aug 25: 57,549 projected cases per day"
2020-08-25,mod_4,25949,146257,Moderate return,solid,Aug 25,"25,949","Aug 25: 25,949 projected cases per day"
2020-08-25,mod_5,30292,-20398,Normal (pre-intervention),solid,Aug 25,"30,292","Aug 25: 30,292 projected cases per day"
2020-08-25,mod_6,16628,569006,Cautious return,solid,Aug 25,"16,628","Aug 25: 16,628 projected cases per day"
2020-08-26,mod_2,56436,-101012,Soc. Dist. + Travel Ban,solid,Aug 26,"56,436","Aug 26: 56,436 projected cases per day"
2020-08-26,mod_4,25546,157997,Moderate return,solid,Aug 26,"25,546","Aug 26: 25,546 projected cases per day"
2020-08-26,mod_5,29746,-43120,Normal (pre-intervention),solid,Aug 26,"29,746","Aug 26: 29,746 projected cases per day"
2020-08-26,mod_6,16577,594411,Cautious return,solid,Aug 26,"16,577","Aug 26: 16,577 projected cases per day"
2020-08-27,mod_2,55288,-10130,Soc. Dist. + Travel Ban,solid,Aug 27,"55,288","Aug 27: 55,288 projected cases per day"
2020-08-27,mod_4,25130,155847,Moderate return,solid,Aug 27,"25,130","Aug 27: 25,130 projected cases per day"
2020-08-27,mod_5,29196,-90440,Normal (pre-intervention),solid,Aug 27,"29,196","Aug 27: 29,196 projected cases per day"
2020-08-27,mod_6,16410,701763,Cautious return,solid,Aug 27,"16,410","Aug 27: 16,410 projected cases per day"
2020-08-28,mod_2,54350,-46000,Soc. Dist. + Travel Ban,solid,Aug 28,"54,350","Aug 28: 54,350 projected cases per day"
2020-08-28,mod_4,24819,241615,Moderate return,solid,Aug 28,"24,819","Aug 28: 24,819 projected cases per day"
2020-08-28,mod_5,28610,28891,Normal (pre-intervention),solid,Aug 28,"28,610","Aug 28: 28,610 projected cases per day"
2020-08-28,mod_6,16290,621582,Cautious return,solid,Aug 28,"16,290","Aug 28: 16,290 projected cases per day"
2020-08-29,mod_2,53298,-31309,Soc. Dist. + Travel Ban,solid,Aug 29,"53,298","Aug 29: 53,298 projected cases per day"
2020-08-29,mod_4,24496,132944,Moderate return,solid,Aug 29,"24,496","Aug 29: 24,496 projected cases per day"
2020-08-29,mod_5,28016,-38776,Normal (pre-intervention),solid,Aug 29,"28,016","Aug 29: 28,016 projected cases per day"
2020-08-29,mod_6,16131,667730,Cautious return,solid,Aug 29,"16,131","Aug 29: 16,131 projected cases per day"
2020-08-30,mod_2,52371,-46674,Soc. Dist. + Travel Ban,solid,Aug 30,"52,371","Aug 30: 52,371 projected cases per day"
2020-08-30,mod_4,24080,178144,Moderate return,solid,Aug 30,"24,080","Aug 30: 24,080 projected cases per day"
2020-08-30,mod_5,27481,-44907,Normal (pre-intervention),solid,Aug 30,"27,481","Aug 30: 27,481 projected cases per day"
2020-08-30,mod_6,16049,698289,Cautious return,solid,Aug 30,"16,049","Aug 30: 16,049 projected cases per day"
2020-08-31,mod_2,51163,-64503,Soc. Dist. + Travel Ban,solid,Aug 31,"51,163","Aug 31: 51,163 projected cases per day"
2020-08-31,mod_4,23733,84511,Moderate return,solid,Aug 31,"23,733","Aug 31: 23,733 projected cases per day"
2020-08-31,mod_5,26981,-29794,Normal (pre-intervention),solid,Aug 31,"26,981","Aug 31: 26,981 projected cases per day"
2020-08-31,mod_6,15886,574825,Cautious return,solid,Aug 31,"15,886","Aug 31: 15,886 projected cases per day"
