state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Andhra Pradesh,ap,2020-04-18,603,21450,31,1215,0.0255144032921811,Date: Apr 18<br>TPR:    2.55%
Arunachal Pradesh,ar,2020-04-18,1,389,0,26,0,Date: Apr 18<br>TPR:    0.00%
Assam,as,2020-04-18,35,4400,0,164,0,Date: Apr 18<br>TPR:    0.00%
Bihar,br,2020-04-18,86,10130,1,644,0.0015527950310559,Date: Apr 18<br>TPR:    0.16%
Chandigarh,ch,2020-04-18,23,381,2,23,0.0869565217391304,Date: Apr 18<br>TPR:    8.70%
Delhi,dl,2020-04-18,1893,22283,186,874,0.212814645308925,Date: Apr 18<br>TPR:   21.28%
Goa,ga,2020-04-18,7,758,0,85,0,Date: Apr 18<br>TPR:    0.00%
Gujarat,gj,2020-04-18,1376,26102,277,2619,0.105765559373807,Date: Apr 18<br>TPR:   10.58%
Himachal Pradesh,hp,2020-04-18,39,2207,1,215,0.00465116279069768,Date: Apr 18<br>TPR:    0.47%
Haryana,hr,2020-04-18,232,10454,9,1570,0.00573248407643312,Date: Apr 18<br>TPR:    0.57%
Jharkhand,jh,2020-04-18,33,3431,1,288,0.00347222222222222,Date: Apr 18<br>TPR:    0.35%
Jammu and Kashmir,jk,2020-04-18,341,6937,13,499,0.0260521042084168,Date: Apr 18<br>TPR:    2.61%
Karnataka,ka,2020-04-18,384,19186,25,1592,0.0157035175879397,Date: Apr 18<br>TPR:    1.57%
Kerala,kl,2020-04-18,400,18774,4,745,0.00536912751677852,Date: Apr 18<br>TPR:    0.54%
Maharashtra,mh,2020-04-18,3648,60166,327,4488,0.0728609625668449,Date: Apr 18<br>TPR:    7.29%
Meghalaya,ml,2020-04-18,11,738,2,121,0.0165289256198347,Date: Apr 18<br>TPR:    1.65%
Madhya Pradesh,mp,2020-04-18,1402,14978,92,-324,-0.283950617283951,Date: Apr 18<br>TPR:  -28.40%
Mizoram,mz,2020-04-18,1,102,0,8,0,Date: Apr 18<br>TPR:    0.00%
Odisha,or,2020-04-18,61,8619,1,1042,0.000959692898272553,Date: Apr 18<br>TPR:    0.10%
Punjab,pb,2020-04-18,234,6167,23,179,0.128491620111732,Date: Apr 18<br>TPR:   12.85%
Rajasthan,rj,2020-04-18,1351,47197,122,4350,0.0280459770114943,Date: Apr 18<br>TPR:    2.80%
Tamil Nadu,tn,2020-04-18,1372,35036,49,5363,0.00913667723289204,Date: Apr 18<br>TPR:    0.91%
India,tt,2020-04-18,15725,372123,1371,37000,0.0370540540540541,Date: Apr 18<br>TPR:    3.71%
Uttar Pradesh,up,2020-04-18,975,28484,126,3841,0.0328039573027857,Date: Apr 18<br>TPR:    3.28%
Uttarakhand,ut,2020-04-18,42,3158,2,327,0.00611620795107034,Date: Apr 18<br>TPR:    0.61%
West Bengal,wb,2020-04-18,287,4630,32,418,0.076555023923445,Date: Apr 18<br>TPR:    7.66%
Andhra Pradesh,ap,2020-04-19,647,26958,44,5508,0.00798838053740015,Date: Apr 19<br>TPR:    0.80%
Assam,as,2020-04-19,35,4865,0,465,0,Date: Apr 19<br>TPR:    0.00%
Bihar,br,2020-04-19,96,10745,10,615,0.016260162601626,Date: Apr 19<br>TPR:    1.63%
Chandigarh,ch,2020-04-19,26,430,3,49,0.0612244897959184,Date: Apr 19<br>TPR:    6.12%
Chhattisgarh,ct,2020-04-19,36,6675,0,899,0,Date: Apr 19<br>TPR:    0.00%
Delhi,dl,2020-04-19,2003,24387,110,2104,0.0522813688212928,Date: Apr 19<br>TPR:    5.23%
Goa,ga,2020-04-19,7,826,0,68,0,Date: Apr 19<br>TPR:    0.00%
Gujarat,gj,2020-04-19,1743,29104,367,3002,0.122251832111925,Date: Apr 19<br>TPR:   12.23%
Himachal Pradesh,hp,2020-04-19,39,2553,0,346,0,Date: Apr 19<br>TPR:    0.00%
Haryana,hr,2020-04-19,250,12687,18,2233,0.00806090461262875,Date: Apr 19<br>TPR:    0.81%
Jharkhand,jh,2020-04-19,41,3646,8,215,0.0372093023255814,Date: Apr 19<br>TPR:    3.72%
Jammu and Kashmir,jk,2020-04-19,354,7895,13,958,0.0135699373695198,Date: Apr 19<br>TPR:    1.36%
Karnataka,ka,2020-04-19,390,21367,6,2181,0.00275103163686382,Date: Apr 19<br>TPR:    0.28%
Kerala,kl,2020-04-19,402,19351,2,577,0.00346620450606586,Date: Apr 19<br>TPR:    0.35%
Ladakh,la,2020-04-19,18,991,0,74,0,Date: Apr 19<br>TPR:    0.00%
Maharashtra,mh,2020-04-19,4200,66796,552,6630,0.0832579185520362,Date: Apr 19<br>TPR:    8.33%
Meghalaya,ml,2020-04-19,11,766,0,28,0,Date: Apr 19<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-19,1407,17835,5,2857,0.00175008750437522,Date: Apr 19<br>TPR:    0.18%
Mizoram,mz,2020-04-19,1,116,0,14,0,Date: Apr 19<br>TPR:    0.00%
Odisha,or,2020-04-19,61,9690,0,1071,0,Date: Apr 19<br>TPR:    0.00%
Punjab,pb,2020-04-19,244,6607,10,440,0.0227272727272727,Date: Apr 19<br>TPR:    2.27%
Pondicherry,py,2020-04-19,7,1245,0,38,0,Date: Apr 19<br>TPR:    0.00%
Rajasthan,rj,2020-04-19,1478,51614,127,4417,0.0287525469775866,Date: Apr 19<br>TPR:    2.88%
Tamil Nadu,tn,2020-04-19,1477,40876,105,5840,0.0179794520547945,Date: Apr 19<br>TPR:    1.80%
India,tt,2020-04-19,17305,401586,1580,29463,0.0536265824932967,Date: Apr 19<br>TPR:    5.36%
Uttar Pradesh,up,2020-04-19,1100,31767,125,3283,0.0380749314651234,Date: Apr 19<br>TPR:    3.81%
Uttarakhand,ut,2020-04-19,44,3344,2,186,0.010752688172043,Date: Apr 19<br>TPR:    1.08%
West Bengal,wb,2020-04-19,310,5045,23,415,0.055421686746988,Date: Apr 19<br>TPR:    5.54%
Andhra Pradesh,ap,2020-04-20,722,30733,75,3775,0.0198675496688742,Date: Apr 20<br>TPR:    1.99%
Arunachal Pradesh,ar,2020-04-20,1,439,0,50,0,Date: Apr 20<br>TPR:    0.00%
Assam,as,2020-04-20,35,5112,0,247,0,Date: Apr 20<br>TPR:    0.00%
Bihar,br,2020-04-20,113,11319,17,574,0.029616724738676,Date: Apr 20<br>TPR:    2.96%
Chandigarh,ch,2020-04-20,26,453,0,23,0,Date: Apr 20<br>TPR:    0.00%
Chhattisgarh,ct,2020-04-20,36,7601,0,926,0,Date: Apr 20<br>TPR:    0.00%
Delhi,dl,2020-04-20,2081,25900,78,1513,0.0515532055518837,Date: Apr 20<br>TPR:    5.16%
Goa,ga,2020-04-20,7,901,0,75,0,Date: Apr 20<br>TPR:    0.00%
Gujarat,gj,2020-04-20,1939,33316,196,4212,0.0465337132003799,Date: Apr 20<br>TPR:    4.65%
Himachal Pradesh,hp,2020-04-20,39,2892,0,339,0,Date: Apr 20<br>TPR:    0.00%
Haryana,hr,2020-04-20,251,13894,1,1207,0.000828500414250207,Date: Apr 20<br>TPR:    0.08%
Jharkhand,jh,2020-04-20,46,4235,5,589,0.00848896434634975,Date: Apr 20<br>TPR:    0.85%
Jammu and Kashmir,jk,2020-04-20,368,8612,14,717,0.0195258019525802,Date: Apr 20<br>TPR:    1.95%
Karnataka,ka,2020-04-20,408,23460,18,2093,0.0086000955566173,Date: Apr 20<br>TPR:    0.86%
Kerala,kl,2020-04-20,408,19756,6,405,0.0148148148148148,Date: Apr 20<br>TPR:    1.48%
Maharashtra,mh,2020-04-20,4666,71321,466,4525,0.102983425414365,Date: Apr 20<br>TPR:   10.30%
Meghalaya,ml,2020-04-20,11,838,0,72,0,Date: Apr 20<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-20,1485,19142,78,1307,0.0596786534047437,Date: Apr 20<br>TPR:    5.97%
Mizoram,mz,2020-04-20,1,132,0,16,0,Date: Apr 20<br>TPR:    0.00%
Odisha,or,2020-04-20,74,10641,13,951,0.0136698212407992,Date: Apr 20<br>TPR:    1.37%
Punjab,pb,2020-04-20,245,6797,1,190,0.00526315789473684,Date: Apr 20<br>TPR:    0.53%
Pondicherry,py,2020-04-20,7,1272,0,27,0,Date: Apr 20<br>TPR:    0.00%
Rajasthan,rj,2020-04-20,1576,57290,98,5676,0.0172656800563777,Date: Apr 20<br>TPR:    1.73%
Tamil Nadu,tn,2020-04-20,1520,46985,43,6109,0.00703879522016697,Date: Apr 20<br>TPR:    0.70%
Uttar Pradesh,up,2020-04-20,1184,34326,84,2559,0.0328253223915592,Date: Apr 20<br>TPR:    3.28%
Uttarakhand,ut,2020-04-20,46,3677,2,333,0.00600600600600601,Date: Apr 20<br>TPR:    0.60%
West Bengal,wb,2020-04-20,339,5469,29,424,0.0683962264150943,Date: Apr 20<br>TPR:    6.84%
Andhra Pradesh,ap,2020-04-21,757,35755,35,5022,0.00696933492632417,Date: Apr 21<br>TPR:    0.70%
Arunachal Pradesh,ar,2020-04-21,1,454,0,15,0,Date: Apr 21<br>TPR:    0.00%
Assam,as,2020-04-21,35,5514,0,402,0,Date: Apr 21<br>TPR:    0.00%
Bihar,br,2020-04-21,126,11999,13,680,0.0191176470588235,Date: Apr 21<br>TPR:    1.91%
Chandigarh,ch,2020-04-21,27,497,1,44,0.0227272727272727,Date: Apr 21<br>TPR:    2.27%
Chhattisgarh,ct,2020-04-21,36,8272,0,671,0,Date: Apr 21<br>TPR:    0.00%
Delhi,dl,2020-04-21,2156,26627,75,727,0.103163686382393,Date: Apr 21<br>TPR:   10.32%
Goa,ga,2020-04-21,7,1004,0,103,0,Date: Apr 21<br>TPR:    0.00%
Gujarat,gj,2020-04-21,2178,36829,239,3513,0.0680330202106462,Date: Apr 21<br>TPR:    6.80%
Himachal Pradesh,hp,2020-04-21,39,3341,0,449,0,Date: Apr 21<br>TPR:    0.00%
Haryana,hr,2020-04-21,255,14562,4,668,0.00598802395209581,Date: Apr 21<br>TPR:    0.60%
Jammu and Kashmir,jk,2020-04-21,380,9220,12,608,0.0197368421052632,Date: Apr 21<br>TPR:    1.97%
Karnataka,ka,2020-04-21,418,26233,10,2773,0.00360620266858997,Date: Apr 21<br>TPR:    0.36%
Kerala,kl,2020-04-21,427,20252,19,496,0.0383064516129032,Date: Apr 21<br>TPR:    3.83%
Ladakh,la,2020-04-21,18,1137,0,146,0,Date: Apr 21<br>TPR:    0.00%
Maharashtra,mh,2020-04-21,5218,75838,552,4517,0.122205003320788,Date: Apr 21<br>TPR:   12.22%
Meghalaya,ml,2020-04-21,12,933,1,95,0.0105263157894737,Date: Apr 21<br>TPR:    1.05%
Madhya Pradesh,mp,2020-04-21,1552,20905,67,1763,0.0380034032898469,Date: Apr 21<br>TPR:    3.80%
Mizoram,mz,2020-04-21,1,135,0,3,0,Date: Apr 21<br>TPR:    0.00%
Odisha,or,2020-04-21,79,11748,5,1107,0.00451671183378501,Date: Apr 21<br>TPR:    0.45%
Punjab,pb,2020-04-21,251,7355,6,558,0.010752688172043,Date: Apr 21<br>TPR:    1.08%
Pondicherry,py,2020-04-21,7,1319,0,47,0,Date: Apr 21<br>TPR:    0.00%
Rajasthan,rj,2020-04-21,1735,61492,159,4202,0.0378391242265588,Date: Apr 21<br>TPR:    3.78%
Tamil Nadu,tn,2020-04-21,1596,53045,76,6060,0.0125412541254125,Date: Apr 21<br>TPR:    1.25%
Tripura,tr,2020-04-21,2,2604,0,1842,0,Date: Apr 21<br>TPR:    0.00%
India,tt,2020-04-21,20081,462621,1537,61035,0.0251822724666175,Date: Apr 21<br>TPR:    2.52%
Uttar Pradesh,up,2020-04-21,1337,37933,153,3607,0.0424175214859995,Date: Apr 21<br>TPR:    4.24%
Uttarakhand,ut,2020-04-21,46,4061,0,384,0,Date: Apr 21<br>TPR:    0.00%
West Bengal,wb,2020-04-21,392,6182,53,713,0.0743338008415147,Date: Apr 21<br>TPR:    7.43%
Andhra Pradesh,ap,2020-04-22,813,41512,56,5757,0.00972728851832552,Date: Apr 22<br>TPR:    0.97%
Arunachal Pradesh,ar,2020-04-22,1,496,0,42,0,Date: Apr 22<br>TPR:    0.00%
Bihar,br,2020-04-22,143,12978,17,979,0.017364657814096,Date: Apr 22<br>TPR:    1.74%
Chandigarh,ch,2020-04-22,27,529,0,32,0,Date: Apr 22<br>TPR:    0.00%
Chhattisgarh,ct,2020-04-22,36,9220,0,948,0,Date: Apr 22<br>TPR:    0.00%
Delhi,dl,2020-04-22,2248,28309,92,1682,0.0546967895362664,Date: Apr 22<br>TPR:    5.47%
Goa,ga,2020-04-22,7,1116,0,112,0,Date: Apr 22<br>TPR:    0.00%
Gujarat,gj,2020-04-22,2407,39421,229,2592,0.0883487654320988,Date: Apr 22<br>TPR:    8.83%
Himachal Pradesh,hp,2020-04-22,39,3700,0,359,0,Date: Apr 22<br>TPR:    0.00%
Haryana,hr,2020-04-22,264,15561,9,999,0.00900900900900901,Date: Apr 22<br>TPR:    0.90%
Jharkhand,jh,2020-04-22,46,5176,0,941,0,Date: Apr 22<br>TPR:    0.00%
Jammu and Kashmir,jk,2020-04-22,407,10039,27,819,0.032967032967033,Date: Apr 22<br>TPR:    3.30%
Karnataka,ka,2020-04-22,427,29512,9,3279,0.00274473924977127,Date: Apr 22<br>TPR:    0.27%
Kerala,kl,2020-04-22,438,20821,11,569,0.0193321616871705,Date: Apr 22<br>TPR:    1.93%
Maharashtra,mh,2020-04-22,5649,82304,431,6466,0.0666563563253944,Date: Apr 22<br>TPR:    6.67%
Meghalaya,ml,2020-04-22,12,1046,0,113,0,Date: Apr 22<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-22,1587,22664,35,1759,0.0198976691301876,Date: Apr 22<br>TPR:    1.99%
Odisha,or,2020-04-22,83,13775,4,2027,0.00197335964479526,Date: Apr 22<br>TPR:    0.20%
Punjab,pb,2020-04-22,278,7887,27,532,0.0507518796992481,Date: Apr 22<br>TPR:    5.08%
Pondicherry,py,2020-04-22,7,1473,0,154,0,Date: Apr 22<br>TPR:    0.00%
Rajasthan,rj,2020-04-22,1888,66257,153,4765,0.032109129066107,Date: Apr 22<br>TPR:    3.21%
Tamil Nadu,tn,2020-04-22,1629,59023,33,5978,0.00552024088323854,Date: Apr 22<br>TPR:    0.55%
Tripura,tr,2020-04-22,2,3215,0,611,0,Date: Apr 22<br>TPR:    0.00%
India,tt,2020-04-22,21373,500542,1292,37921,0.0340708314654149,Date: Apr 22<br>TPR:    3.41%
Uttar Pradesh,up,2020-04-22,1449,42192,112,4259,0.026297252876262,Date: Apr 22<br>TPR:    2.63%
Uttarakhand,ut,2020-04-22,46,4275,0,214,0,Date: Apr 22<br>TPR:    0.00%
West Bengal,wb,2020-04-22,423,7037,31,855,0.0362573099415205,Date: Apr 22<br>TPR:    3.63%
Andhra Pradesh,ap,2020-04-23,893,48032,80,6520,0.0122699386503067,Date: Apr 23<br>TPR:    1.23%
Bihar,br,2020-04-23,170,13785,27,807,0.033457249070632,Date: Apr 23<br>TPR:    3.35%
Chandigarh,ch,2020-04-23,27,599,0,70,0,Date: Apr 23<br>TPR:    0.00%
Chhattisgarh,ct,2020-04-23,36,10346,0,1126,0,Date: Apr 23<br>TPR:    0.00%
Delhi,dl,2020-04-23,2376,30560,128,2251,0.0568636161705908,Date: Apr 23<br>TPR:    5.69%
Goa,ga,2020-04-23,7,1206,0,90,0,Date: Apr 23<br>TPR:    0.00%
Gujarat,gj,2020-04-23,2624,42384,217,2963,0.0732365845426932,Date: Apr 23<br>TPR:    7.32%
Himachal Pradesh,hp,2020-04-23,40,4020,1,320,0.003125,Date: Apr 23<br>TPR:    0.31%
Haryana,hr,2020-04-23,270,17582,6,2021,0.00296882731321128,Date: Apr 23<br>TPR:    0.30%
Jharkhand,jh,2020-04-23,53,5380,7,204,0.0343137254901961,Date: Apr 23<br>TPR:    3.43%
Jammu and Kashmir,jk,2020-04-23,434,10977,27,938,0.0287846481876333,Date: Apr 23<br>TPR:    2.88%
Karnataka,ka,2020-04-23,445,32122,18,2610,0.00689655172413793,Date: Apr 23<br>TPR:    0.69%
Kerala,kl,2020-04-23,448,21334,10,513,0.0194931773879142,Date: Apr 23<br>TPR:    1.95%
Maharashtra,mh,2020-04-23,6427,89197,778,6893,0.112868127085449,Date: Apr 23<br>TPR:   11.29%
Meghalaya,ml,2020-04-23,12,1109,0,63,0,Date: Apr 23<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-23,1687,24548,100,1884,0.0530785562632697,Date: Apr 23<br>TPR:    5.31%
Mizoram,mz,2020-04-23,1,137,0,2,0,Date: Apr 23<br>TPR:    0.00%
Odisha,or,2020-04-23,89,15984,6,2209,0.00271616115889543,Date: Apr 23<br>TPR:    0.27%
Punjab,pb,2020-04-23,283,8757,5,870,0.00574712643678161,Date: Apr 23<br>TPR:    0.57%
Pondicherry,py,2020-04-23,7,1548,0,75,0,Date: Apr 23<br>TPR:    0.00%
Rajasthan,rj,2020-04-23,1964,69764,76,3507,0.0216709438266324,Date: Apr 23<br>TPR:    2.17%
Tamil Nadu,tn,2020-04-23,1683,65977,54,6954,0.00776531492666091,Date: Apr 23<br>TPR:    0.78%
India,tt,2020-04-23,23040,541789,1667,41247,0.0404150604892477,Date: Apr 23<br>TPR:    4.04%
Uttar Pradesh,up,2020-04-23,1510,45483,61,3291,0.0185353995745974,Date: Apr 23<br>TPR:    1.85%
Uttarakhand,ut,2020-04-23,47,4473,1,198,0.00505050505050505,Date: Apr 23<br>TPR:    0.51%
West Bengal,wb,2020-04-23,456,7990,33,953,0.0346274921301154,Date: Apr 23<br>TPR:    3.46%
Andaman and Nicobar Islands,an,2020-04-24,29,2679,7,1276,0.0054858934169279,Date: Apr 24<br>TPR:    0.55%
Andhra Pradesh,ap,2020-04-24,955,54338,62,6306,0.00983190612115446,Date: Apr 24<br>TPR:    0.98%
Arunachal Pradesh,ar,2020-04-24,1,526,0,30,0,Date: Apr 24<br>TPR:    0.00%
Assam,as,2020-04-24,36,6680,0,1166,0,Date: Apr 24<br>TPR:    0.00%
Bihar,br,2020-04-24,223,14924,53,1139,0.0465320456540825,Date: Apr 24<br>TPR:    4.65%
Chandigarh,ch,2020-04-24,27,638,0,39,0,Date: Apr 24<br>TPR:    0.00%
Chhattisgarh,ct,2020-04-24,36,11386,0,1040,0,Date: Apr 24<br>TPR:    0.00%
Delhi,dl,2020-04-24,2514,33672,138,3112,0.0443444730077121,Date: Apr 24<br>TPR:    4.43%
Gujarat,gj,2020-04-24,2815,46743,191,4359,0.0438173893094747,Date: Apr 24<br>TPR:    4.38%
Himachal Pradesh,hp,2020-04-24,40,4328,0,308,0,Date: Apr 24<br>TPR:    0.00%
Haryana,hr,2020-04-24,275,18845,5,1263,0.00395882818685669,Date: Apr 24<br>TPR:    0.40%
Jharkhand,jh,2020-04-24,59,6162,6,782,0.00767263427109975,Date: Apr 24<br>TPR:    0.77%
Jammu and Kashmir,jk,2020-04-24,454,11764,20,787,0.0254129606099111,Date: Apr 24<br>TPR:    2.54%
Karnataka,ka,2020-04-24,474,35958,29,3836,0.0075599582898853,Date: Apr 24<br>TPR:    0.76%
Kerala,kl,2020-04-24,451,21940,3,606,0.00495049504950495,Date: Apr 24<br>TPR:    0.50%
Maharashtra,mh,2020-04-24,6817,95210,390,6013,0.0648594711458507,Date: Apr 24<br>TPR:    6.49%
Meghalaya,ml,2020-04-24,12,1130,0,21,0,Date: Apr 24<br>TPR:    0.00%
Manipur,mn,2020-04-24,2,402,0,91,0,Date: Apr 24<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-24,1846,26233,159,1685,0.0943620178041543,Date: Apr 24<br>TPR:    9.44%
Odisha,or,2020-04-24,94,18458,5,2474,0.00202101859337106,Date: Apr 24<br>TPR:    0.20%
Punjab,pb,2020-04-24,298,10611,15,1854,0.00809061488673139,Date: Apr 24<br>TPR:    0.81%
Pondicherry,py,2020-04-24,7,1704,0,156,0,Date: Apr 24<br>TPR:    0.00%
Rajasthan,rj,2020-04-24,2034,74484,70,4720,0.0148305084745763,Date: Apr 24<br>TPR:    1.48%
Tamil Nadu,tn,2020-04-24,1755,72403,72,6426,0.0112044817927171,Date: Apr 24<br>TPR:    1.12%
India,tt,2020-04-24,24448,579957,1408,38168,0.0368895409767344,Date: Apr 24<br>TPR:    3.69%
Uttar Pradesh,up,2020-04-24,1621,53166,111,7683,0.0144474814525576,Date: Apr 24<br>TPR:    1.44%
Uttarakhand,ut,2020-04-24,48,4767,1,294,0.00340136054421769,Date: Apr 24<br>TPR:    0.34%
West Bengal,wb,2020-04-24,514,8933,58,943,0.0615058324496289,Date: Apr 24<br>TPR:    6.15%
Andhra Pradesh,ap,2020-04-25,1016,61266,61,6928,0.00880484988452656,Date: Apr 25<br>TPR:    0.88%
Assam,as,2020-04-25,36,7159,0,479,0,Date: Apr 25<br>TPR:    0.00%
Bihar,br,2020-04-25,251,15885,28,961,0.0291363163371488,Date: Apr 25<br>TPR:    2.91%
Chandigarh,ch,2020-04-25,28,734,1,96,0.0104166666666667,Date: Apr 25<br>TPR:    1.04%
Chhattisgarh,ct,2020-04-25,37,12596,1,1210,0.000826446280991735,Date: Apr 25<br>TPR:    0.08%
Delhi,dl,2020-04-25,2625,35519,111,1847,0.0600974553329724,Date: Apr 25<br>TPR:    6.01%
Gujarat,gj,2020-04-25,3071,48315,256,1572,0.162849872773537,Date: Apr 25<br>TPR:   16.28%
Himachal Pradesh,hp,2020-04-25,40,4623,0,295,0,Date: Apr 25<br>TPR:    0.00%
Haryana,hr,2020-04-25,287,20270,12,1425,0.00842105263157895,Date: Apr 25<br>TPR:    0.84%
Jharkhand,jh,2020-04-25,67,6970,8,808,0.0099009900990099,Date: Apr 25<br>TPR:    0.99%
Jammu and Kashmir,jk,2020-04-25,494,12835,40,1071,0.0373482726423903,Date: Apr 25<br>TPR:    3.73%
Karnataka,ka,2020-04-25,500,39083,26,3125,0.00832,Date: Apr 25<br>TPR:    0.83%
Kerala,kl,2020-04-25,458,22360,7,420,0.0166666666666667,Date: Apr 25<br>TPR:    1.67%
Maharashtra,mh,2020-04-25,7628,100912,811,5702,0.142230796211856,Date: Apr 25<br>TPR:   14.22%
Meghalaya,ml,2020-04-25,12,1169,0,39,0,Date: Apr 25<br>TPR:    0.00%
Manipur,mn,2020-04-25,2,416,0,14,0,Date: Apr 25<br>TPR:    0.00%
Madhya Pradesh,mp,2020-04-25,1945,27866,99,1633,0.0606246172688304,Date: Apr 25<br>TPR:    6.06%
Odisha,or,2020-04-25,100,20599,6,2141,0.00280242877160206,Date: Apr 25<br>TPR:    0.28%
Punjab,pb,2020-04-25,308,13270,10,2659,0.00376081233546446,Date: Apr 25<br>TPR:    0.38%
Pondicherry,py,2020-04-25,8,1864,1,160,0.00625,Date: Apr 25<br>TPR:    0.62%
Rajasthan,rj,2020-04-25,2083,78993,49,4509,0.0108671545797294,Date: Apr 25<br>TPR:    1.09%
Tamil Nadu,tn,2020-04-25,1821,80110,66,7707,0.00856364344102764,Date: Apr 25<br>TPR:    0.86%
India,tt,2020-04-25,26283,625309,1835,45352,0.0404612806491445,Date: Apr 25<br>TPR:    4.05%
Uttar Pradesh,up,2020-04-25,1793,56851,172,3685,0.0466757123473541,Date: Apr 25<br>TPR:    4.67%
Uttarakhand,ut,2020-04-25,48,5194,0,427,0,Date: Apr 25<br>TPR:    0.00%
West Bengal,wb,2020-04-25,571,9880,57,947,0.0601900739176346,Date: Apr 25<br>TPR:    6.02%
Andhra Pradesh,ap,2020-04-26,1097,68034,81,6768,0.011968085106383,Date: Apr 26<br>TPR:    1.20%
Arunachal Pradesh,ar,2020-04-26,1,568,0,42,0,Date: Apr 26<br>TPR:    0.00%
Assam,as,2020-04-26,36,7823,0,664,0,Date: Apr 26<br>TPR:    0.00%
Bihar,br,2020-04-26,277,17041,26,1156,0.0224913494809689,Date: Apr 26<br>TPR:    2.25%
Chandigarh,ch,2020-04-26,36,756,8,22,0.363636363636364,Date: Apr 26<br>TPR:   36.36%
Chhattisgarh,ct,2020-04-26,37,13786,0,1190,0,Date: Apr 26<br>TPR:    0.00%
Delhi,dl,2020-04-26,2918,37613,293,2094,0.13992359121299,Date: Apr 26<br>TPR:   13.99%
Gujarat,gj,2020-04-26,3301,51091,230,2776,0.0828530259365994,Date: Apr 26<br>TPR:    8.29%
Himachal Pradesh,hp,2020-04-26,40,4901,0,278,0,Date: Apr 26<br>TPR:    0.00%
Haryana,hr,2020-04-26,296,21467,9,1197,0.0075187969924812,Date: Apr 26<br>TPR:    0.75%
Jharkhand,jh,2020-04-26,82,7806,15,836,0.0179425837320574,Date: Apr 26<br>TPR:    1.79%
Jammu and Kashmir,jk,2020-04-26,523,13959,29,1124,0.0258007117437722,Date: Apr 26<br>TPR:    2.58%
Karnataka,ka,2020-04-26,503,42964,3,3881,0.000772996650347849,Date: Apr 26<br>TPR:    0.08%
Kerala,kl,2020-04-26,469,22954,11,594,0.0185185185185185,Date: Apr 26<br>TPR:    1.85%
Maharashtra,mh,2020-04-26,8068,107979,440,7067,0.0622612140936748,Date: Apr 26<br>TPR:    6.23%
Madhya Pradesh,mp,2020-04-26,2090,25232,145,-2634,-0.0550493545937737,Date: Apr 26<br>TPR:   -5.50%
Mizoram,mz,2020-04-26,1,146,0,9,0,Date: Apr 26<br>TPR:    0.00%
Odisha,or,2020-04-26,103,22816,3,2217,0.0013531799729364,Date: Apr 26<br>TPR:    0.14%
Punjab,pb,2020-04-26,322,14317,14,1047,0.0133715377268386,Date: Apr 26<br>TPR:    1.34%
Pondicherry,py,2020-04-26,8,1977,0,113,0,Date: Apr 26<br>TPR:    0.00%
Rajasthan,rj,2020-04-26,2185,82942,102,3949,0.0258293238794632,Date: Apr 26<br>TPR:    2.58%
Tamil Nadu,tn,2020-04-26,1885,87605,64,7495,0.0085390260173449,Date: Apr 26<br>TPR:    0.85%
India,tt,2020-04-26,27890,665819,1607,40510,0.0396692174771661,Date: Apr 26<br>TPR:    3.97%
Uttar Pradesh,up,2020-04-26,1873,61799,80,4948,0.0161681487469685,Date: Apr 26<br>TPR:    1.62%
Uttarakhand,ut,2020-04-26,51,5277,3,83,0.036144578313253,Date: Apr 26<br>TPR:    3.61%
West Bengal,wb,2020-04-26,611,10893,40,1013,0.0394866732477789,Date: Apr 26<br>TPR:    3.95%
Andaman and Nicobar Islands,an,2020-04-27,33,2848,0,169,0,Date: Apr 27<br>TPR:    0.00%
Andhra Pradesh,ap,2020-04-27,1177,74551,80,6517,0.0122755869264999,Date: Apr 27<br>TPR:    1.23%
Arunachal Pradesh,ar,2020-04-27,1,584,0,16,0,Date: Apr 27<br>TPR:    0.00%
Assam,as,2020-04-27,36,8117,0,294,0,Date: Apr 27<br>TPR:    0.00%
Bihar,br,2020-04-27,346,18179,69,1138,0.0606326889279438,Date: Apr 27<br>TPR:    6.06%
Chandigarh,ch,2020-04-27,45,843,9,87,0.103448275862069,Date: Apr 27<br>TPR:   10.34%
Chhattisgarh,ct,2020-04-27,37,14987,0,1201,0,Date: Apr 27<br>TPR:    0.00%
Delhi,dl,2020-04-27,3108,39911,190,2298,0.082680591818973,Date: Apr 27<br>TPR:    8.27%
Goa,ga,2020-04-27,7,1541,0,335,0,Date: Apr 27<br>TPR:    0.00%
Gujarat,gj,2020-04-27,3548,53575,247,2484,0.0994363929146538,Date: Apr 27<br>TPR:    9.94%
Himachal Pradesh,hp,2020-04-27,40,5106,0,205,0,Date: Apr 27<br>TPR:    0.00%
Haryana,hr,2020-04-27,301,22993,5,1526,0.00327653997378768,Date: Apr 27<br>TPR:    0.33%
Jharkhand,jh,2020-04-27,103,8757,21,951,0.0220820189274448,Date: Apr 27<br>TPR:    2.21%
