Country,Date,Incident_Deaths,Deaths_fmt,text,loess_deaths,Day
Belgium,2021-12-01,57,57,Belgium<br>2021-12-01: 57 incident deaths<br>,48.0996005680801,631
Brazil,2021-12-01,268,268,Brazil<br>2021-12-01: 268 incident deaths<br>,211.299044573945,624
Canada,2021-12-01,28,28,Canada<br>2021-12-01: 28 incident deaths<br>,20.3142886307729,626
China,2021-12-01,0,0,China<br>2021-12-01: 0 incident deaths<br>,0,680
France,2021-12-01,96,96,France<br>2021-12-01: 96 incident deaths<br>,92.1974357617512,640
Germany,2021-12-01,389,389,Germany<br>2021-12-01: 389 incident deaths<br>,322.524132588527,631
Iran,2021-12-01,82,82,Iran<br>2021-12-01: 82 incident deaths<br>,83.6180027741611,650
Italy,2021-12-01,103,103,Italy<br>2021-12-01: 103 incident deaths<br>,76.7930440378466,648
Netherlands,2021-12-01,46,46,Netherlands<br>2021-12-01: 46 incident deaths<br>,52.4693796488904,634
Pakistan,2021-12-01,8,8,Pakistan<br>2021-12-01: 8 incident deaths<br>,8.22803576455166,623
Russia,2021-12-01,1191,"1,191","Russia<br>2021-12-01: 1,191 incident deaths<br>",1189.03826836475,617
South Korea,2021-12-01,46,46,South Korea<br>2021-12-01: 46 incident deaths<br>,42.0622957726988,648
Switzerland,2021-12-01,26,26,Switzerland<br>2021-12-01: 26 incident deaths<br>,17.7412392472316,632
Turkey,2021-12-01,196,196,Turkey<br>2021-12-01: 196 incident deaths<br>,198.897659506423,623
US,2021-12-01,2100,"2,100","US<br>2021-12-01: 2,100 incident deaths<br>",1933.60857616027,640
United Kingdom,2021-12-01,172,172,United Kingdom<br>2021-12-01: 172 incident deaths<br>,123.17186374012,633
Bangladesh,2021-12-02,3,3,Bangladesh<br>2021-12-02: 3 incident deaths<br>,2.51485574290864,620
Belgium,2021-12-02,48,48,Belgium<br>2021-12-02: 48 incident deaths<br>,47.6157389230573,632
Brazil,2021-12-02,196,196,Brazil<br>2021-12-02: 196 incident deaths<br>,211.551650782547,625
Canada,2021-12-02,23,23,Canada<br>2021-12-02: 23 incident deaths<br>,20.1267858558579,627
China,2021-12-02,0,0,China<br>2021-12-02: 0 incident deaths<br>,0,681
France,2021-12-02,103,103,France<br>2021-12-02: 103 incident deaths<br>,95.8466973285159,641
Germany,2021-12-02,390,390,Germany<br>2021-12-02: 390 incident deaths<br>,301.414171506025,632
Iran,2021-12-02,76,76,Iran<br>2021-12-02: 76 incident deaths<br>,80.7752189337692,651
Italy,2021-12-02,72,72,Italy<br>2021-12-02: 72 incident deaths<br>,76.9578322070303,649
Netherlands,2021-12-02,65,65,Netherlands<br>2021-12-02: 65 incident deaths<br>,51.0951738572037,635
Pakistan,2021-12-02,8,8,Pakistan<br>2021-12-02: 8 incident deaths<br>,8.19684543546497,624
Russia,2021-12-02,1188,"1,188","Russia<br>2021-12-02: 1,188 incident deaths<br>",1188.06777081531,618
South Korea,2021-12-02,0,0,South Korea<br>2021-12-02: 0 incident deaths<br>,44.0210182254982,649
Switzerland,2021-12-02,18,18,Switzerland<br>2021-12-02: 18 incident deaths<br>,17.4819949770814,633
Turkey,2021-12-02,192,192,Turkey<br>2021-12-02: 192 incident deaths<br>,198.627485277969,624
US,2021-12-02,3887,"3,887","US<br>2021-12-02: 3,887 incident deaths<br>",1889.10172023574,641
United Kingdom,2021-12-02,142,142,United Kingdom<br>2021-12-02: 142 incident deaths<br>,123.022461910227,634
Bangladesh,2021-12-03,3,3,Bangladesh<br>2021-12-03: 3 incident deaths<br>,3.58209477319824,621
Belgium,2021-12-03,47,47,Belgium<br>2021-12-03: 47 incident deaths<br>,47.0335003425951,633
Brazil,2021-12-03,234,234,Brazil<br>2021-12-03: 234 incident deaths<br>,190.590558781163,626
Canada,2021-12-03,21,21,Canada<br>2021-12-03: 21 incident deaths<br>,18.2757102836597,628
China,2021-12-03,0,0,China<br>2021-12-03: 0 incident deaths<br>,0,682
France,2021-12-03,129,129,France<br>2021-12-03: 129 incident deaths<br>,99.8290575757485,642
Germany,2021-12-03,378,378,Germany<br>2021-12-03: 378 incident deaths<br>,282.936841553282,633
Iran,2021-12-03,78,78,Iran<br>2021-12-03: 78 incident deaths<br>,78.5382684710349,652
Italy,2021-12-03,74,74,Italy<br>2021-12-03: 74 incident deaths<br>,76.6799629105613,650
Netherlands,2021-12-03,62,62,Netherlands<br>2021-12-03: 62 incident deaths<br>,50.2962972526936,636
Pakistan,2021-12-03,8,8,Pakistan<br>2021-12-03: 8 incident deaths<br>,7.91653309990347,625
Russia,2021-12-03,1184,"1,184","Russia<br>2021-12-03: 1,184 incident deaths<br>",1184.04759922923,619
South Korea,2021-12-03,104,104,South Korea<br>2021-12-03: 104 incident deaths<br>,47.5126701697596,650
Switzerland,2021-12-03,25,25,Switzerland<br>2021-12-03: 25 incident deaths<br>,17.3713945705082,634
Turkey,2021-12-03,187,187,Turkey<br>2021-12-03: 187 incident deaths<br>,198.100700417126,625
US,2021-12-03,1622,"1,622","US<br>2021-12-03: 1,622 incident deaths<br>",1791.92944445379,642
United Kingdom,2021-12-03,146,146,United Kingdom<br>2021-12-03: 146 incident deaths<br>,123.645744683935,635
Bangladesh,2021-12-04,0,0,Bangladesh<br>2021-12-04: 0 incident deaths<br>,4.61355864709181,622
Belgium,2021-12-04,0,0,Belgium<br>2021-12-04: 0 incident deaths<br>,48.8485397867527,634
Brazil,2021-12-04,146,146,Brazil<br>2021-12-04: 146 incident deaths<br>,169.730064346061,627
Canada,2021-12-04,8,8,Canada<br>2021-12-04: 8 incident deaths<br>,16.6426636749534,629
China,2021-12-04,0,0,China<br>2021-12-04: 0 incident deaths<br>,0,683
France,2021-12-04,48,48,France<br>2021-12-04: 48 incident deaths<br>,107.922927097615,643
Germany,2021-12-04,92,92,Germany<br>2021-12-04: 92 incident deaths<br>,293.016257345419,634
Iran,2021-12-04,58,58,Iran<br>2021-12-04: 58 incident deaths<br>,76.1942048358493,653
Italy,2021-12-04,75,75,Italy<br>2021-12-04: 75 incident deaths<br>,75.603931661854,651
Netherlands,2021-12-04,56,56,Netherlands<br>2021-12-04: 56 incident deaths<br>,51.5249527164648,637
Pakistan,2021-12-04,6,6,Pakistan<br>2021-12-04: 6 incident deaths<br>,7.70428827492066,626
Russia,2021-12-04,1185,"1,185","Russia<br>2021-12-04: 1,185 incident deaths<br>",1178.91664814613,620
South Korea,2021-12-04,43,43,South Korea<br>2021-12-04: 43 incident deaths<br>,52.3012471165559,651
Switzerland,2021-12-04,-2,-2,Switzerland<br>2021-12-04: -2 incident deaths<br>,18.7276907030426,635
Turkey,2021-12-04,228,228,Turkey<br>2021-12-04: 228 incident deaths<br>,197.466623529313,626
US,2021-12-04,654,654,US<br>2021-12-04: 654 incident deaths<br>,1675.99639557538,643
United Kingdom,2021-12-04,127,127,United Kingdom<br>2021-12-04: 127 incident deaths<br>,123.091029872933,636
Bangladesh,2021-12-05,12,12,Bangladesh<br>2021-12-05: 12 incident deaths<br>,4.88719671690498,623
Belgium,2021-12-05,0,0,Belgium<br>2021-12-05: 0 incident deaths<br>,51.4641969340095,635
Brazil,2021-12-05,71,71,Brazil<br>2021-12-05: 71 incident deaths<br>,173.155437726909,628
Canada,2021-12-05,2,2,Canada<br>2021-12-05: 2 incident deaths<br>,18.194817179939,630
China,2021-12-05,0,0,China<br>2021-12-05: 0 incident deaths<br>,0,684
France,2021-12-05,28,28,France<br>2021-12-05: 28 incident deaths<br>,117.203741882674,644
Germany,2021-12-05,81,81,Germany<br>2021-12-05: 81 incident deaths<br>,309.372653861934,635
Iran,2021-12-05,76,76,Iran<br>2021-12-05: 76 incident deaths<br>,74.6416448690212,654
Italy,2021-12-05,43,43,Italy<br>2021-12-05: 43 incident deaths<br>,75.8597080483535,652
Netherlands,2021-12-05,26,26,Netherlands<br>2021-12-05: 26 incident deaths<br>,53.3965231595422,638
Pakistan,2021-12-05,10,10,Pakistan<br>2021-12-05: 10 incident deaths<br>,8.07991360807507,627
Russia,2021-12-05,1176,"1,176","Russia<br>2021-12-05: 1,176 incident deaths<br>",1172.43887928475,621
South Korea,2021-12-05,41,41,South Korea<br>2021-12-05: 41 incident deaths<br>,56.0218877715761,652
Switzerland,2021-12-05,2,2,Switzerland<br>2021-12-05: 2 incident deaths<br>,20.4941660539868,636
Turkey,2021-12-05,185,185,Turkey<br>2021-12-05: 185 incident deaths<br>,196.616843904158,627
US,2021-12-05,316,316,US<br>2021-12-05: 316 incident deaths<br>,1475.75842283818,644
United Kingdom,2021-12-05,54,54,United Kingdom<br>2021-12-05: 54 incident deaths<br>,120.591205595121,637
Bangladesh,2021-12-06,4,4,Bangladesh<br>2021-12-06: 4 incident deaths<br>,4.89834841631993,624
Belgium,2021-12-06,152,152,Belgium<br>2021-12-06: 152 incident deaths<br>,52.4741984778124,636
Brazil,2021-12-06,132,132,Brazil<br>2021-12-06: 132 incident deaths<br>,185.382302136385,629
Canada,2021-12-06,33,33,Canada<br>2021-12-06: 33 incident deaths<br>,21.0564971148199,631
China,2021-12-06,0,0,China<br>2021-12-06: 0 incident deaths<br>,0,685
France,2021-12-06,195,195,France<br>2021-12-06: 195 incident deaths<br>,123.776965061167,645
Germany,2021-12-06,116,116,Germany<br>2021-12-06: 116 incident deaths<br>,326.363100089565,636
Iran,2021-12-06,77,77,Iran<br>2021-12-06: 77 incident deaths<br>,75.6855720300373,655
Italy,2021-12-06,92,92,Italy<br>2021-12-06: 92 incident deaths<br>,79.0018307434848,653
Netherlands,2021-12-06,35,35,Netherlands<br>2021-12-06: 35 incident deaths<br>,55.6070981426546,639
Pakistan,2021-12-06,7,7,Pakistan<br>2021-12-06: 7 incident deaths<br>,8.7272709547076,628
Russia,2021-12-06,1155,"1,155","Russia<br>2021-12-06: 1,155 incident deaths<br>",1164.86583859567,622
South Korea,2021-12-06,64,64,South Korea<br>2021-12-06: 64 incident deaths<br>,57.3842164519489,653
Switzerland,2021-12-06,34,34,Switzerland<br>2021-12-06: 34 incident deaths<br>,21.7492841240234,637
Turkey,2021-12-06,187,187,Turkey<br>2021-12-06: 187 incident deaths<br>,195.449175327042,628
US,2021-12-06,1334,"1,334","US<br>2021-12-06: 1,334 incident deaths<br>",1323.1524811553,645
United Kingdom,2021-12-06,46,46,United Kingdom<br>2021-12-06: 46 incident deaths<br>,118.643595749061,638
Bangladesh,2021-12-07,5,5,Bangladesh<br>2021-12-07: 5 incident deaths<br>,4.76447182561354,625
Belgium,2021-12-07,41,41,Belgium<br>2021-12-07: 41 incident deaths<br>,50.8530558747689,637
Brazil,2021-12-07,261,261,Brazil<br>2021-12-07: 261 incident deaths<br>,191.929062275865,630
Canada,2021-12-07,26,26,Canada<br>2021-12-07: 26 incident deaths<br>,22.7745690913614,632
China,2021-12-07,0,0,China<br>2021-12-07: 0 incident deaths<br>,0,686
France,2021-12-07,172,172,France<br>2021-12-07: 172 incident deaths<br>,127.115422446131,646
Germany,2021-12-07,811,811,Germany<br>2021-12-07: 811 incident deaths<br>,363.89660310056,637
Iran,2021-12-07,79,79,Iran<br>2021-12-07: 79 incident deaths<br>,78.2306944252923,656
Italy,2021-12-07,99,99,Italy<br>2021-12-07: 99 incident deaths<br>,83.6961578651546,654
Netherlands,2021-12-07,69,69,Netherlands<br>2021-12-07: 69 incident deaths<br>,60.6913440498633,640
Pakistan,2021-12-07,9,9,Pakistan<br>2021-12-07: 9 incident deaths<br>,9.13381059028669,629
Russia,2021-12-07,1152,"1,152","Russia<br>2021-12-07: 1,152 incident deaths<br>",1157.54017477422,623
South Korea,2021-12-07,63,63,South Korea<br>2021-12-07: 63 incident deaths<br>,57.5802894096871,654
Switzerland,2021-12-07,36,36,Switzerland<br>2021-12-07: 36 incident deaths<br>,22.8744125188313,638
Turkey,2021-12-07,198,198,Turkey<br>2021-12-07: 198 incident deaths<br>,193.809875088312,629
US,2021-12-07,1689,"1,689","US<br>2021-12-07: 1,689 incident deaths<br>",1286.85979969429,646
United Kingdom,2021-12-07,180,180,United Kingdom<br>2021-12-07: 180 incident deaths<br>,122.272840791921,639
Bangladesh,2021-12-08,6,6,Bangladesh<br>2021-12-08: 6 incident deaths<br>,4.16322152897962,626
Belgium,2021-12-08,56,56,Belgium<br>2021-12-08: 56 incident deaths<br>,49.3573806512238,638
Brazil,2021-12-08,240,240,Brazil<br>2021-12-08: 240 incident deaths<br>,193.865791375486,631
Canada,2021-12-08,25,25,Canada<br>2021-12-08: 25 incident deaths<br>,22.4694238546033,633
China,2021-12-08,0,0,China<br>2021-12-08: 0 incident deaths<br>,0,687
France,2021-12-08,134,134,France<br>2021-12-08: 134 incident deaths<br>,130.236864529432,647
Germany,2021-12-08,150,150,Germany<br>2021-12-08: 150 incident deaths<br>,401.018320949697,638
Iran,2021-12-08,90,90,Iran<br>2021-12-08: 90 incident deaths<br>,78.8252158659557,657
Italy,2021-12-08,86,86,Italy<br>2021-12-08: 86 incident deaths<br>,87.7396381675303,655
Netherlands,2021-12-08,73,73,Netherlands<br>2021-12-08: 73 incident deaths<br>,65.2815157039216,641
Pakistan,2021-12-08,10,10,Pakistan<br>2021-12-08: 10 incident deaths<br>,9.35406937764452,630
Russia,2021-12-08,1149,"1,149","Russia<br>2021-12-08: 1,149 incident deaths<br>",1150.95565809728,624
South Korea,2021-12-08,57,57,South Korea<br>2021-12-08: 57 incident deaths<br>,57.9688932528054,655
Switzerland,2021-12-08,23,23,Switzerland<br>2021-12-08: 23 incident deaths<br>,23.9669021078584,639
Turkey,2021-12-08,192,192,Turkey<br>2021-12-08: 192 incident deaths<br>,191.119339583799,630
US,2021-12-08,1796,"1,796","US<br>2021-12-08: 1,796 incident deaths<br>",1275.52239019367,647
United Kingdom,2021-12-08,163,163,United Kingdom<br>2021-12-08: 163 incident deaths<br>,125.639446702493,640
Bangladesh,2021-12-09,0,0,Bangladesh<br>2021-12-09: 0 incident deaths<br>,3.5103007992835,627
Belgium,2021-12-09,47,47,Belgium<br>2021-12-09: 47 incident deaths<br>,47.4973262948099,639
Brazil,2021-12-09,200,200,Brazil<br>2021-12-09: 200 incident deaths<br>,191.158735676105,632
Canada,2021-12-09,25,25,Canada<br>2021-12-09: 25 incident deaths<br>,21.8279224344379,634
China,2021-12-09,0,0,China<br>2021-12-09: 0 incident deaths<br>,0,688
France,2021-12-09,136,136,France<br>2021-12-09: 136 incident deaths<br>,130.843741927946,648
Germany,2021-12-09,799,799,Germany<br>2021-12-09: 799 incident deaths<br>,409.321295503539,639
Iran,2021-12-09,78,78,Iran<br>2021-12-09: 78 incident deaths<br>,75.7932095999501,658
Italy,2021-12-09,79,79,Italy<br>2021-12-09: 79 incident deaths<br>,90.0821045236586,656
Netherlands,2021-12-09,77,77,Netherlands<br>2021-12-09: 77 incident deaths<br>,66.079731227731,642
Pakistan,2021-12-09,9,9,Pakistan<br>2021-12-09: 9 incident deaths<br>,9.31286881258177,631
Russia,2021-12-09,1147,"1,147","Russia<br>2021-12-09: 1,147 incident deaths<br>",1143.92555915505,625
South Korea,2021-12-09,53,53,South Korea<br>2021-12-09: 53 incident deaths<br>,59.1098437089447,656
Switzerland,2021-12-09,32,32,Switzerland<br>2021-12-09: 32 incident deaths<br>,23.8323468330616,640
Turkey,2021-12-09,195,195,Turkey<br>2021-12-09: 195 incident deaths<br>,188.262424890249,631
US,2021-12-09,1504,"1,504","US<br>2021-12-09: 1,504 incident deaths<br>",1246.81137936934,648
United Kingdom,2021-12-09,148,148,United Kingdom<br>2021-12-09: 148 incident deaths<br>,122.26664394597,641
Bangladesh,2021-12-10,1,1,Bangladesh<br>2021-12-10: 1 incident deaths<br>,3.39998832495064,628
Belgium,2021-12-10,41,41,Belgium<br>2021-12-10: 41 incident deaths<br>,44.0893062253028,640
Brazil,2021-12-10,228,228,Brazil<br>2021-12-10: 228 incident deaths<br>,166.16133503801,633
Canada,2021-12-10,23,23,Canada<br>2021-12-10: 23 incident deaths<br>,20.6523755055504,635
China,2021-12-10,0,0,China<br>2021-12-10: 0 incident deaths<br>,0,689
France,2021-12-10,148,148,France<br>2021-12-10: 148 incident deaths<br>,128.895720250443,649
Germany,2021-12-10,510,510,Germany<br>2021-12-10: 510 incident deaths<br>,409.166635833842,640
Iran,2021-12-10,79,79,Iran<br>2021-12-10: 79 incident deaths<br>,71.1267119807872,659
Italy,2021-12-10,118,118,Italy<br>2021-12-10: 118 incident deaths<br>,92.020306625255,657
Netherlands,2021-12-10,88,88,Netherlands<br>2021-12-10: 88 incident deaths<br>,65.9292647991681,643
Pakistan,2021-12-10,11,11,Pakistan<br>2021-12-10: 11 incident deaths<br>,8.445471121603,632
Russia,2021-12-10,1144,"1,144","Russia<br>2021-12-10: 1,144 incident deaths<br>",1136.324542632,626
South Korea,2021-12-10,80,80,South Korea<br>2021-12-10: 80 incident deaths<br>,60.4883948373453,657
Switzerland,2021-12-10,30,30,Switzerland<br>2021-12-10: 30 incident deaths<br>,22.9542268235304,641
Turkey,2021-12-10,176,176,Turkey<br>2021-12-10: 176 incident deaths<br>,185.734288848814,632
US,2021-12-10,1804,"1,804","US<br>2021-12-10: 1,804 incident deaths<br>",1230.62147333684,649
United Kingdom,2021-12-10,120,120,United Kingdom<br>2021-12-10: 120 incident deaths<br>,117.285859401394,642
Bangladesh,2021-12-11,5,5,Bangladesh<br>2021-12-11: 5 incident deaths<br>,3.4813093388613,629
Belgium,2021-12-11,0,0,Belgium<br>2021-12-11: 0 incident deaths<br>,41.3595871389702,641
Brazil,2021-12-11,53,53,Brazil<br>2021-12-11: 53 incident deaths<br>,129.565371553106,634
Canada,2021-12-11,10,10,Canada<br>2021-12-11: 10 incident deaths<br>,18.8311271413905,636
China,2021-12-11,0,0,China<br>2021-12-11: 0 incident deaths<br>,0,690
France,2021-12-11,67,67,France<br>2021-12-11: 67 incident deaths<br>,129.201472133246,650
Germany,2021-12-11,132,132,Germany<br>2021-12-11: 132 incident deaths<br>,406.767738208921,641
Iran,2021-12-11,58,58,Iran<br>2021-12-11: 58 incident deaths<br>,66.8758714780211,660
Italy,2021-12-11,96,96,Italy<br>2021-12-11: 96 incident deaths<br>,94.8715684544901,658
Netherlands,2021-12-11,70,70,Netherlands<br>2021-12-11: 70 incident deaths<br>,64.8843227194631,644
Pakistan,2021-12-11,7,7,Pakistan<br>2021-12-11: 7 incident deaths<br>,7.17383463449993,633
Russia,2021-12-11,1142,"1,142","Russia<br>2021-12-11: 1,142 incident deaths<br>",1128.74925567182,627
South Korea,2021-12-11,43,43,South Korea<br>2021-12-11: 43 incident deaths<br>,61.8514907434212,658
Switzerland,2021-12-11,2,2,Switzerland<br>2021-12-11: 2 incident deaths<br>,22.5018097562986,642
Turkey,2021-12-11,191,191,Turkey<br>2021-12-11: 191 incident deaths<br>,183.146014289998,633
US,2021-12-11,559,559,US<br>2021-12-11: 559 incident deaths<br>,1227.16616996534,650
United Kingdom,2021-12-11,132,132,United Kingdom<br>2021-12-11: 132 incident deaths<br>,114.310509870536,643
Bangladesh,2021-12-12,6,6,Bangladesh<br>2021-12-12: 6 incident deaths<br>,3.56091477098179,630
Belgium,2021-12-12,0,0,Belgium<br>2021-12-12: 0 incident deaths<br>,40.2537049402427,642
Brazil,2021-12-12,82,82,Brazil<br>2021-12-12: 82 incident deaths<br>,107.741022786265,635
Canada,2021-12-12,1,1,Canada<br>2021-12-12: 1 incident deaths<br>,17.8897984791477,637
China,2021-12-12,0,0,China<br>2021-12-12: 0 incident deaths<br>,0,691
France,2021-12-12,48,48,France<br>2021-12-12: 48 incident deaths<br>,136.537101941528,651
Germany,2021-12-12,116,116,Germany<br>2021-12-12: 116 incident deaths<br>,391.318245521376,642
Iran,2021-12-12,61,61,Iran<br>2021-12-12: 61 incident deaths<br>,62.4727114506888,661
Italy,2021-12-12,66,66,Italy<br>2021-12-12: 66 incident deaths<br>,99.5266089132993,659
Netherlands,2021-12-12,38,38,Netherlands<br>2021-12-12: 38 incident deaths<br>,59.8707085251674,645
Pakistan,2021-12-12,6,6,Pakistan<br>2021-12-12: 6 incident deaths<br>,6.27088073112441,634
Russia,2021-12-12,1102,"1,102","Russia<br>2021-12-12: 1,102 incident deaths<br>",1121.10457112862,628
South Korea,2021-12-12,40,40,South Korea<br>2021-12-12: 40 incident deaths<br>,63.4805792141249,659
Switzerland,2021-12-12,1,1,Switzerland<br>2021-12-12: 1 incident deaths<br>,23.402045596381,643
Turkey,2021-12-12,182,182,Turkey<br>2021-12-12: 182 incident deaths<br>,181.214435509542,634
US,2021-12-12,282,282,US<br>2021-12-12: 282 incident deaths<br>,1248.7789690707,651
United Kingdom,2021-12-12,52,52,United Kingdom<br>2021-12-12: 52 incident deaths<br>,111.974674460278,644
Bangladesh,2021-12-13,3,3,Bangladesh<br>2021-12-13: 3 incident deaths<br>,3.76008924840393,631
Belgium,2021-12-13,127,127,Belgium<br>2021-12-13: 127 incident deaths<br>,40.5632569037608,643
Brazil,2021-12-13,45,45,Brazil<br>2021-12-13: 45 incident deaths<br>,117.964475915766,636
Canada,2021-12-13,30,30,Canada<br>2021-12-13: 30 incident deaths<br>,19.7104143256628,638
China,2021-12-13,0,0,China<br>2021-12-13: 0 incident deaths<br>,0,692
France,2021-12-13,243,243,France<br>2021-12-13: 243 incident deaths<br>,143.703664011174,652
Germany,2021-12-13,473,473,Germany<br>2021-12-13: 473 incident deaths<br>,371.213240523573,643
Iran,2021-12-13,42,42,Iran<br>2021-12-13: 42 incident deaths<br>,58.1067159521156,662
Italy,2021-12-13,98,98,Italy<br>2021-12-13: 98 incident deaths<br>,104.229820111232,660
Netherlands,2021-12-13,28,28,Netherlands<br>2021-12-13: 28 incident deaths<br>,54.3524026087925,646
Pakistan,2021-12-13,3,3,Pakistan<br>2021-12-13: 3 incident deaths<br>,5.87140730439122,635
Russia,2021-12-13,1094,"1,094","Russia<br>2021-12-13: 1,094 incident deaths<br>",1115.40621962661,629
South Korea,2021-12-13,94,94,South Korea<br>2021-12-13: 94 incident deaths<br>,64.9374438486926,660
Switzerland,2021-12-13,44,44,Switzerland<br>2021-12-13: 44 incident deaths<br>,24.1124181750212,644
Turkey,2021-12-13,171,171,Turkey<br>2021-12-13: 171 incident deaths<br>,180.588243106029,635
US,2021-12-13,1365,"1,365","US<br>2021-12-13: 1,365 incident deaths<br>",1264.60924511758,652
United Kingdom,2021-12-13,39,39,United Kingdom<br>2021-12-13: 39 incident deaths<br>,109.404941407883,645
Bangladesh,2021-12-14,3,3,Bangladesh<br>2021-12-14: 3 incident deaths<br>,3.90744370157919,632
Belgium,2021-12-14,54,54,Belgium<br>2021-12-14: 54 incident deaths<br>,44.0413742027482,644
Brazil,2021-12-14,113,113,Brazil<br>2021-12-14: 113 incident deaths<br>,133.106040225903,637
Canada,2021-12-14,28,28,Canada<br>2021-12-14: 28 incident deaths<br>,21.4280079054787,639
China,2021-12-14,0,0,China<br>2021-12-14: 0 incident deaths<br>,0,693
France,2021-12-14,158,158,France<br>2021-12-14: 158 incident deaths<br>,146.172196952573,653
Germany,2021-12-14,454,454,Germany<br>2021-12-14: 454 incident deaths<br>,365.201774576521,644
Iran,2021-12-14,67,67,Iran<br>2021-12-14: 67 incident deaths<br>,55.4305222120413,663
Italy,2021-12-14,120,120,Italy<br>2021-12-14: 120 incident deaths<br>,108.18248269266,661
Netherlands,2021-12-14,75,75,Netherlands<br>2021-12-14: 75 incident deaths<br>,52.8181885228482,647
Pakistan,2021-12-14,4,4,Pakistan<br>2021-12-14: 4 incident deaths<br>,5.62793556491783,636
Russia,2021-12-14,1114,"1,114","Russia<br>2021-12-14: 1,114 incident deaths<br>",1108.01424386226,630
South Korea,2021-12-14,69,69,South Korea<br>2021-12-14: 69 incident deaths<br>,65.3996481383075,661
Switzerland,2021-12-14,31,31,Switzerland<br>2021-12-14: 31 incident deaths<br>,23.8899916373392,645
Turkey,2021-12-14,181,181,Turkey<br>2021-12-14: 181 incident deaths<br>,180.540413141935,636
US,2021-12-14,1477,"1,477","US<br>2021-12-14: 1,477 incident deaths<br>",1261.72311626182,653
United Kingdom,2021-12-14,150,150,United Kingdom<br>2021-12-14: 150 incident deaths<br>,110.658521512865,646
Bangladesh,2021-12-15,4,4,Bangladesh<br>2021-12-15: 4 incident deaths<br>,3.62928172770593,633
Belgium,2021-12-15,44,44,Belgium<br>2021-12-15: 44 incident deaths<br>,49.6108181623495,645
Brazil,2021-12-15,298,298,Brazil<br>2021-12-15: 298 incident deaths<br>,142.8812403886,638
Canada,2021-12-15,25,25,Canada<br>2021-12-15: 25 incident deaths<br>,20.2200836983034,640
China,2021-12-15,0,0,China<br>2021-12-15: 0 incident deaths<br>,0,694
France,2021-12-15,151,151,France<br>2021-12-15: 151 incident deaths<br>,148.602292013688,654
Germany,2021-12-15,522,522,Germany<br>2021-12-15: 522 incident deaths<br>,365.791774592152,645
Iran,2021-12-15,52,52,Iran<br>2021-12-15: 52 incident deaths<br>,53.5262548834878,664
Italy,2021-12-15,129,129,Italy<br>2021-12-15: 129 incident deaths<br>,112.305382170566,662
Netherlands,2021-12-15,42,42,Netherlands<br>2021-12-15: 42 incident deaths<br>,52.2989336368603,648
Pakistan,2021-12-15,6,6,Pakistan<br>2021-12-15: 6 incident deaths<br>,5.85237135523684,637
Russia,2021-12-15,1112,"1,112","Russia<br>2021-12-15: 1,112 incident deaths<br>",1095.22717505201,631
South Korea,2021-12-15,62,62,South Korea<br>2021-12-15: 62 incident deaths<br>,65.3951453231988,662
Switzerland,2021-12-15,30,30,Switzerland<br>2021-12-15: 30 incident deaths<br>,23.7038866318264,646
Turkey,2021-12-15,193,193,Turkey<br>2021-12-15: 193 incident deaths<br>,180.909509865558,637
US,2021-12-15,2233,"2,233","US<br>2021-12-15: 2,233 incident deaths<br>",1269.13615407262,654
United Kingdom,2021-12-15,164,164,United Kingdom<br>2021-12-15: 164 incident deaths<br>,114.303165156078,647
Bangladesh,2021-12-16,3,3,Bangladesh<br>2021-12-16: 3 incident deaths<br>,3.14443974913764,634
Belgium,2021-12-16,0,0,Belgium<br>2021-12-16: 0 incident deaths<br>,53.5213927620293,646
Brazil,2021-12-16,123,123,Brazil<br>2021-12-16: 123 incident deaths<br>,155.489919350717,639
Canada,2021-12-16,18,18,Canada<br>2021-12-16: 18 incident deaths<br>,18.0241371794357,641
China,2021-12-16,0,0,China<br>2021-12-16: 0 incident deaths<br>,0,695
France,2021-12-16,188,188,France<br>2021-12-16: 188 incident deaths<br>,151.622875743277,655
Germany,2021-12-16,448,448,Germany<br>2021-12-16: 448 incident deaths<br>,368.637109954814,646
Iran,2021-12-16,63,63,Iran<br>2021-12-16: 63 incident deaths<br>,51.7244846123653,665
Italy,2021-12-16,123,123,Italy<br>2021-12-16: 123 incident deaths<br>,116.525609641465,663
Netherlands,2021-12-16,55,55,Netherlands<br>2021-12-16: 55 incident deaths<br>,51.4692352615221,649
Pakistan,2021-12-16,14,14,Pakistan<br>2021-12-16: 14 incident deaths<br>,6.43877165580951,638
Russia,2021-12-16,1105,"1,105","Russia<br>2021-12-16: 1,105 incident deaths<br>",1079.9459263149,632
South Korea,2021-12-16,73,73,South Korea<br>2021-12-16: 73 incident deaths<br>,65.6169678507748,663
Switzerland,2021-12-16,25,25,Switzerland<br>2021-12-16: 25 incident deaths<br>,23.5872563899169,647
Turkey,2021-12-16,167,167,Turkey<br>2021-12-16: 167 incident deaths<br>,181.794634391086,638
US,2021-12-16,1194,"1,194","US<br>2021-12-16: 1,194 incident deaths<br>",1285.20984851232,655
United Kingdom,2021-12-16,147,147,United Kingdom<br>2021-12-16: 147 incident deaths<br>,116.456862206881,648
Bangladesh,2021-12-17,2,2,Bangladesh<br>2021-12-17: 2 incident deaths<br>,2.70935738861291,635
Belgium,2021-12-17,34,34,Belgium<br>2021-12-17: 34 incident deaths<br>,53.984620049758,647
