place,date,Type,Count,date.fmt,count.fmt,text
India,2020-12-19,New Cases,26834,Dec 19,"26,834","Dec 19: 26,834 New Cases"
India,2020-12-20,New Cases,24622,Dec 20,"24,622","Dec 20: 24,622 New Cases"
India,2020-12-21,New Cases,19147,Dec 21,"19,147","Dec 21: 19,147 New Cases"
India,2020-12-22,New Cases,23880,Dec 22,"23,880","Dec 22: 23,880 New Cases"
India,2020-12-23,New Cases,24716,Dec 23,"24,716","Dec 23: 24,716 New Cases"
India,2020-12-24,New Cases,23444,Dec 24,"23,444","Dec 24: 23,444 New Cases"
India,2020-12-25,New Cases,22349,Dec 25,"22,349","Dec 25: 22,349 New Cases"
India,2020-12-26,New Cases,18575,Dec 26,"18,575","Dec 26: 18,575 New Cases"
India,2020-12-27,New Cases,20333,Dec 27,"20,333","Dec 27: 20,333 New Cases"
India,2020-12-28,New Cases,16072,Dec 28,"16,072","Dec 28: 16,072 New Cases"
India,2020-12-29,New Cases,20542,Dec 29,"20,542","Dec 29: 20,542 New Cases"
India,2020-12-30,New Cases,21945,Dec 30,"21,945","Dec 30: 21,945 New Cases"
India,2020-12-31,New Cases,19026,Dec 31,"19,026","Dec 31: 19,026 New Cases"
India,2021-01-01,New Cases,20159,Jan  1,"20,159","Jan  1: 20,159 New Cases"
India,2021-01-02,New Cases,18144,Jan  2,"18,144","Jan  2: 18,144 New Cases"
India,2021-01-03,New Cases,16678,Jan  3,"16,678","Jan  3: 16,678 New Cases"
India,2021-01-04,New Cases,16278,Jan  4,"16,278","Jan  4: 16,278 New Cases"
India,2021-01-05,New Cases,17909,Jan  5,"17,909","Jan  5: 17,909 New Cases"
India,2021-01-06,New Cases,20472,Jan  6,"20,472","Jan  6: 20,472 New Cases"
India,2021-01-07,New Cases,18123,Jan  7,"18,123","Jan  7: 18,123 New Cases"
India,2021-01-08,New Cases,18453,Jan  8,"18,453","Jan  8: 18,453 New Cases"
India,2021-01-09,New Cases,18820,Jan  9,"18,820","Jan  9: 18,820 New Cases"
India,2021-01-10,New Cases,16086,Jan 10,"16,086","Jan 10: 16,086 New Cases"
India,2021-01-11,New Cases,12481,Jan 11,"12,481","Jan 11: 12,481 New Cases"
India,2021-01-12,New Cases,15903,Jan 12,"15,903","Jan 12: 15,903 New Cases"
India,2021-01-13,New Cases,17015,Jan 13,"17,015","Jan 13: 17,015 New Cases"
India,2021-01-14,New Cases,15677,Jan 14,"15,677","Jan 14: 15,677 New Cases"
India,2021-01-15,New Cases,15155,Jan 15,"15,155","Jan 15: 15,155 New Cases"
India,2021-01-16,New Cases,15050,Jan 16,"15,050","Jan 16: 15,050 New Cases"
India,2021-01-17,New Cases,13962,Jan 17,"13,962","Jan 17: 13,962 New Cases"
India,2021-01-18,New Cases,9987,Jan 18,"9,987","Jan 18: 9,987 New Cases"
India,2021-01-19,New Cases,13787,Jan 19,"13,787","Jan 19: 13,787 New Cases"
India,2021-01-20,New Cases,15279,Jan 20,"15,279","Jan 20: 15,279 New Cases"
India,2021-01-21,New Cases,14495,Jan 21,"14,495","Jan 21: 14,495 New Cases"
India,2021-01-22,New Cases,14323,Jan 22,"14,323","Jan 22: 14,323 New Cases"
India,2021-01-23,New Cases,14896,Jan 23,"14,896","Jan 23: 14,896 New Cases"
India,2021-01-24,New Cases,13232,Jan 24,"13,232","Jan 24: 13,232 New Cases"
India,2021-01-25,New Cases,9098,Jan 25,"9,098","Jan 25: 9,098 New Cases"
India,2021-01-26,New Cases,12733,Jan 26,"12,733","Jan 26: 12,733 New Cases"
India,2021-01-27,New Cases,11556,Jan 27,"11,556","Jan 27: 11,556 New Cases"
India,2021-01-28,New Cases,18912,Jan 28,"18,912","Jan 28: 18,912 New Cases"
India,2021-01-29,New Cases,13054,Jan 29,"13,054","Jan 29: 13,054 New Cases"
India,2021-01-30,New Cases,13073,Jan 30,"13,073","Jan 30: 13,073 New Cases"
India,2021-01-31,New Cases,11527,Jan 31,"11,527","Jan 31: 11,527 New Cases"
India,2021-02-01,New Cases,8579,Feb  1,"8,579","Feb  1: 8,579 New Cases"
India,2021-02-02,New Cases,11001,Feb  2,"11,001","Feb  2: 11,001 New Cases"
India,2021-02-03,New Cases,12925,Feb  3,"12,925","Feb  3: 12,925 New Cases"
India,2021-02-04,New Cases,12401,Feb  4,"12,401","Feb  4: 12,401 New Cases"
India,2021-02-05,New Cases,11711,Feb  5,"11,711","Feb  5: 11,711 New Cases"
India,2021-02-06,New Cases,12069,Feb  6,"12,069","Feb  6: 12,069 New Cases"
India,2021-02-07,New Cases,11786,Feb  7,"11,786","Feb  7: 11,786 New Cases"
India,2021-02-08,New Cases,8715,Feb  8,"8,715","Feb  8: 8,715 New Cases"
India,2021-02-09,New Cases,10731,Feb  9,"10,731","Feb  9: 10,731 New Cases"
India,2021-02-10,New Cases,12539,Feb 10,"12,539","Feb 10: 12,539 New Cases"
India,2021-02-11,New Cases,9353,Feb 11,"9,353","Feb 11: 9,353 New Cases"
India,2021-02-12,New Cases,12137,Feb 12,"12,137","Feb 12: 12,137 New Cases"
India,2021-02-13,New Cases,12198,Feb 13,"12,198","Feb 13: 12,198 New Cases"
India,2021-02-14,New Cases,11706,Feb 14,"11,706","Feb 14: 11,706 New Cases"
India,2021-02-15,New Cases,9086,Feb 15,"9,086","Feb 15: 9,086 New Cases"
India,2021-02-16,New Cases,11592,Feb 16,"11,592","Feb 16: 11,592 New Cases"
India,2021-02-17,New Cases,12862,Feb 17,"12,862","Feb 17: 12,862 New Cases"
India,2021-02-18,New Cases,13237,Feb 18,"13,237","Feb 18: 13,237 New Cases"
India,2021-02-19,New Cases,13916,Feb 19,"13,916","Feb 19: 13,916 New Cases"
India,2021-02-20,New Cases,13919,Feb 20,"13,919","Feb 20: 13,919 New Cases"
India,2021-02-21,New Cases,14278,Feb 21,"14,278","Feb 21: 14,278 New Cases"
India,2021-02-22,New Cases,10494,Feb 22,"10,494","Feb 22: 10,494 New Cases"
India,2021-02-23,New Cases,13682,Feb 23,"13,682","Feb 23: 13,682 New Cases"
India,2021-02-24,New Cases,16930,Feb 24,"16,930","Feb 24: 16,930 New Cases"
India,2021-02-25,New Cases,16599,Feb 25,"16,599","Feb 25: 16,599 New Cases"
India,2021-02-26,New Cases,16562,Feb 26,"16,562","Feb 26: 16,562 New Cases"
India,2021-02-27,New Cases,16805,Feb 27,"16,805","Feb 27: 16,805 New Cases"
India,2021-02-28,New Cases,15614,Feb 28,"15,614","Feb 28: 15,614 New Cases"
India,2021-03-01,New Cases,12270,Mar  1,"12,270","Mar  1: 12,270 New Cases"
India,2021-03-02,New Cases,14998,Mar  2,"14,998","Mar  2: 14,998 New Cases"
India,2021-03-03,New Cases,17425,Mar  3,"17,425","Mar  3: 17,425 New Cases"
India,2021-03-04,New Cases,16824,Mar  4,"16,824","Mar  4: 16,824 New Cases"
India,2021-03-05,New Cases,18324,Mar  5,"18,324","Mar  5: 18,324 New Cases"
India,2021-03-06,New Cases,18724,Mar  6,"18,724","Mar  6: 18,724 New Cases"
India,2021-03-07,New Cases,18650,Mar  7,"18,650","Mar  7: 18,650 New Cases"
India,2021-03-08,New Cases,15353,Mar  8,"15,353","Mar  8: 15,353 New Cases"
India,2021-03-09,New Cases,17873,Mar  9,"17,873","Mar  9: 17,873 New Cases"
India,2021-03-10,New Cases,22851,Mar 10,"22,851","Mar 10: 22,851 New Cases"
India,2021-03-11,New Cases,23298,Mar 11,"23,298","Mar 11: 23,298 New Cases"
India,2021-03-12,New Cases,24845,Mar 12,"24,845","Mar 12: 24,845 New Cases"
India,2021-03-13,New Cases,25154,Mar 13,"25,154","Mar 13: 25,154 New Cases"
India,2021-03-14,New Cases,26513,Mar 14,"26,513","Mar 14: 26,513 New Cases"
India,2021-03-15,New Cases,24437,Mar 15,"24,437","Mar 15: 24,437 New Cases"
India,2021-03-16,New Cases,28869,Mar 16,"28,869","Mar 16: 28,869 New Cases"
India,2021-03-17,New Cases,35838,Mar 17,"35,838","Mar 17: 35,838 New Cases"
India,2021-03-18,New Cases,39687,Mar 18,"39,687","Mar 18: 39,687 New Cases"
India,2021-03-19,New Cases,40906,Mar 19,"40,906","Mar 19: 40,906 New Cases"
India,2021-03-20,New Cases,43815,Mar 20,"43,815","Mar 20: 43,815 New Cases"
India,2021-03-21,New Cases,47009,Mar 21,"47,009","Mar 21: 47,009 New Cases"
India,2021-03-22,New Cases,40636,Mar 22,"40,636","Mar 22: 40,636 New Cases"
India,2021-03-23,New Cases,47239,Mar 23,"47,239","Mar 23: 47,239 New Cases"
India,2021-03-24,New Cases,53419,Mar 24,"53,419","Mar 24: 53,419 New Cases"
India,2021-03-25,New Cases,59083,Mar 25,"59,083","Mar 25: 59,083 New Cases"
India,2021-03-26,New Cases,62276,Mar 26,"62,276","Mar 26: 62,276 New Cases"
India,2021-03-27,New Cases,62632,Mar 27,"62,632","Mar 27: 62,632 New Cases"
India,2021-03-28,New Cases,68206,Mar 28,"68,206","Mar 28: 68,206 New Cases"
India,2021-03-29,New Cases,56152,Mar 29,"56,152","Mar 29: 56,152 New Cases"
India,2021-03-30,New Cases,53237,Mar 30,"53,237","Mar 30: 53,237 New Cases"
India,2021-03-31,New Cases,72113,Mar 31,"72,113","Mar 31: 72,113 New Cases"
India,2021-04-01,New Cases,81398,Apr  1,"81,398","Apr  1: 81,398 New Cases"
India,2021-04-02,New Cases,89023,Apr  2,"89,023","Apr  2: 89,023 New Cases"
India,2021-04-03,New Cases,92994,Apr  3,"92,994","Apr  3: 92,994 New Cases"
India,2021-04-04,New Cases,103794,Apr  4,"103,794","Apr  4: 103,794 New Cases"
India,2021-04-05,New Cases,96563,Apr  5,"96,563","Apr  5: 96,563 New Cases"
India,2021-04-06,New Cases,115312,Apr  6,"115,312","Apr  6: 115,312 New Cases"
India,2021-04-07,New Cases,126276,Apr  7,"126,276","Apr  7: 126,276 New Cases"
India,2021-04-08,New Cases,131878,Apr  8,"131,878","Apr  8: 131,878 New Cases"
India,2021-04-09,New Cases,144945,Apr  9,"144,945","Apr  9: 144,945 New Cases"
India,2021-04-10,New Cases,152565,Apr 10,"152,565","Apr 10: 152,565 New Cases"
India,2021-04-11,New Cases,169914,Apr 11,"169,914","Apr 11: 169,914 New Cases"
India,2021-04-12,New Cases,160838,Apr 12,"160,838","Apr 12: 160,838 New Cases"
India,2021-04-13,New Cases,185297,Apr 13,"185,297","Apr 13: 185,297 New Cases"
India,2021-04-14,New Cases,199584,Apr 14,"199,584","Apr 14: 199,584 New Cases"
India,2021-04-15,New Cases,216828,Apr 15,"216,828","Apr 15: 216,828 New Cases"
India,2021-04-16,New Cases,234002,Apr 16,"234,002","Apr 16: 234,002 New Cases"
India,2021-04-17,New Cases,260895,Apr 17,"260,895","Apr 17: 260,895 New Cases"
India,2021-04-18,New Cases,275063,Apr 18,"275,063","Apr 18: 275,063 New Cases"
India,2021-04-19,New Cases,257003,Apr 19,"257,003","Apr 19: 257,003 New Cases"
India,2021-04-20,New Cases,294365,Apr 20,"294,365","Apr 20: 294,365 New Cases"
India,2021-04-21,New Cases,315752,Apr 21,"315,752","Apr 21: 315,752 New Cases"
India,2021-04-22,New Cases,332531,Apr 22,"332,531","Apr 22: 332,531 New Cases"
India,2021-04-23,New Cases,345296,Apr 23,"345,296","Apr 23: 345,296 New Cases"
India,2021-04-24,New Cases,348996,Apr 24,"348,996","Apr 24: 348,996 New Cases"
India,2021-04-25,New Cases,354658,Apr 25,"354,658","Apr 25: 354,658 New Cases"
India,2021-04-26,New Cases,319471,Apr 26,"319,471","Apr 26: 319,471 New Cases"
India,2021-04-27,New Cases,362913,Apr 27,"362,913","Apr 27: 362,913 New Cases"
India,2021-04-28,New Cases,379404,Apr 28,"379,404","Apr 28: 379,404 New Cases"
India,2021-04-29,New Cases,386773,Apr 29,"386,773","Apr 29: 386,773 New Cases"
India,2021-04-30,New Cases,402014,Apr 30,"402,014","Apr 30: 402,014 New Cases"
India,2021-05-01,New Cases,392576,May  1,"392,576","May  1: 392,576 New Cases"
India,2021-05-02,New Cases,370090,May  2,"370,090","May  2: 370,090 New Cases"
India,2021-05-03,New Cases,355769,May  3,"355,769","May  3: 355,769 New Cases"
India,2021-05-04,New Cases,382847,May  4,"382,847","May  4: 382,847 New Cases"
India,2021-05-05,New Cases,412624,May  5,"412,624","May  5: 412,624 New Cases"
India,2021-05-06,New Cases,414280,May  6,"414,280","May  6: 414,280 New Cases"
India,2021-05-07,New Cases,406901,May  7,"406,901","May  7: 406,901 New Cases"
India,2021-05-08,New Cases,403808,May  8,"403,808","May  8: 403,808 New Cases"
India,2021-05-09,New Cases,366455,May  9,"366,455","May  9: 366,455 New Cases"
India,2021-05-10,New Cases,329491,May 10,"329,491","May 10: 329,491 New Cases"
India,2021-05-11,New Cases,348555,May 11,"348,555","May 11: 348,555 New Cases"
India,2021-05-12,New Cases,362632,May 12,"362,632","May 12: 362,632 New Cases"
India,2021-05-13,New Cases,343005,May 13,"343,005","May 13: 343,005 New Cases"
India,2021-05-14,New Cases,326256,May 14,"326,256","May 14: 326,256 New Cases"
India,2021-05-15,New Cases,310757,May 15,"310,757","May 15: 310,757 New Cases"
India,2021-05-16,New Cases,281837,May 16,"281,837","May 16: 281,837 New Cases"
India,2021-05-17,New Cases,263021,May 17,"263,021","May 17: 263,021 New Cases"
India,2021-05-18,New Cases,267246,May 18,"267,246","May 18: 267,246 New Cases"
India,2021-05-19,New Cases,276187,May 19,"276,187","May 19: 276,187 New Cases"
India,2021-05-20,New Cases,259242,May 20,"259,242","May 20: 259,242 New Cases"
India,2021-05-21,New Cases,257299,May 21,"257,299","May 21: 257,299 New Cases"
India,2021-05-22,New Cases,240897,May 22,"240,897","May 22: 240,897 New Cases"
India,2021-05-23,New Cases,222834,May 23,"222,834","May 23: 222,834 New Cases"
India,2021-05-24,New Cases,195857,May 24,"195,857","May 24: 195,857 New Cases"
India,2021-05-25,New Cases,208992,May 25,"208,992","May 25: 208,992 New Cases"
India,2021-05-26,New Cases,211510,May 26,"211,510","May 26: 211,510 New Cases"
India,2021-05-27,New Cases,186075,May 27,"186,075","May 27: 186,075 New Cases"
India,2021-05-28,New Cases,174083,May 28,"174,083","May 28: 174,083 New Cases"
India,2021-05-29,New Cases,165282,May 29,"165,282","May 29: 165,282 New Cases"
India,2021-05-30,New Cases,153396,May 30,"153,396","May 30: 153,396 New Cases"
India,2021-05-31,New Cases,126883,May 31,"126,883","May 31: 126,883 New Cases"
India,2021-06-01,New Cases,133152,Jun  1,"133,152","Jun  1: 133,152 New Cases"
India,2021-06-02,New Cases,134044,Jun  2,"134,044","Jun  2: 134,044 New Cases"
India,2021-06-03,New Cases,132424,Jun  3,"132,424","Jun  3: 132,424 New Cases"
India,2021-06-04,New Cases,120454,Jun  4,"120,454","Jun  4: 120,454 New Cases"
India,2021-06-05,New Cases,114488,Jun  5,"114,488","Jun  5: 114,488 New Cases"
India,2021-06-06,New Cases,101209,Jun  6,"101,209","Jun  6: 101,209 New Cases"
India,2021-06-07,New Cases,85804,Jun  7,"85,804","Jun  7: 85,804 New Cases"
India,2021-06-08,New Cases,92787,Jun  8,"92,787","Jun  8: 92,787 New Cases"
India,2021-06-09,New Cases,93883,Jun  9,"93,883","Jun  9: 93,883 New Cases"
India,2021-06-10,New Cases,91849,Jun 10,"91,849","Jun 10: 91,849 New Cases"
India,2021-06-11,New Cases,84574,Jun 11,"84,574","Jun 11: 84,574 New Cases"
India,2021-06-12,New Cases,80525,Jun 12,"80,525","Jun 12: 80,525 New Cases"
India,2021-06-13,New Cases,71001,Jun 13,"71,001","Jun 13: 71,001 New Cases"
India,2021-06-14,New Cases,60008,Jun 14,"60,008","Jun 14: 60,008 New Cases"
India,2021-06-15,New Cases,62215,Jun 15,"62,215","Jun 15: 62,215 New Cases"
India,2021-06-16,New Cases,67289,Jun 16,"67,289","Jun 16: 67,289 New Cases"
India,2021-06-17,New Cases,62436,Jun 17,"62,436","Jun 17: 62,436 New Cases"
India,2021-06-18,New Cases,60765,Jun 18,"60,765","Jun 18: 60,765 New Cases"
India,2021-06-19,New Cases,58615,Jun 19,"58,615","Jun 19: 58,615 New Cases"
India,2021-06-20,New Cases,52978,Jun 20,"52,978","Jun 20: 52,978 New Cases"
India,2021-06-21,New Cases,42683,Jun 21,"42,683","Jun 21: 42,683 New Cases"
India,2021-06-22,New Cases,50817,Jun 22,"50,817","Jun 22: 50,817 New Cases"
India,2021-06-23,New Cases,54309,Jun 23,"54,309","Jun 23: 54,309 New Cases"
India,2021-06-24,New Cases,51659,Jun 24,"51,659","Jun 24: 51,659 New Cases"
India,2021-06-25,New Cases,48768,Jun 25,"48,768","Jun 25: 48,768 New Cases"
India,2021-06-26,New Cases,49844,Jun 26,"49,844","Jun 26: 49,844 New Cases"
India,2021-06-27,New Cases,46523,Jun 27,"46,523","Jun 27: 46,523 New Cases"
India,2021-06-28,New Cases,37070,Jun 28,"37,070","Jun 28: 37,070 New Cases"
India,2021-06-29,New Cases,46104,Jun 29,"46,104","Jun 29: 46,104 New Cases"
India,2021-06-30,New Cases,48606,Jun 30,"48,606","Jun 30: 48,606 New Cases"
India,2021-07-01,New Cases,46781,Jul  1,"46,781","Jul  1: 46,781 New Cases"
India,2021-07-02,New Cases,44187,Jul  2,"44,187","Jul  2: 44,187 New Cases"
India,2021-07-03,New Cases,43027,Jul  3,"43,027","Jul  3: 43,027 New Cases"
India,2021-07-04,New Cases,40150,Jul  4,"40,150","Jul  4: 40,150 New Cases"
India,2021-07-05,New Cases,34026,Jul  5,"34,026","Jul  5: 34,026 New Cases"
India,2021-07-06,New Cases,43964,Jul  6,"43,964","Jul  6: 43,964 New Cases"
India,2021-07-07,New Cases,45701,Jul  7,"45,701","Jul  7: 45,701 New Cases"
India,2021-07-08,New Cases,43504,Jul  8,"43,504","Jul  8: 43,504 New Cases"
India,2021-07-09,New Cases,42660,Jul  9,"42,660","Jul  9: 42,660 New Cases"
India,2021-07-10,New Cases,41494,Jul 10,"41,494","Jul 10: 41,494 New Cases"
India,2021-07-11,New Cases,37654,Jul 11,"37,654","Jul 11: 37,654 New Cases"
India,2021-07-12,New Cases,30818,Jul 12,"30,818","Jul 12: 30,818 New Cases"
India,2021-07-13,New Cases,40314,Jul 13,"40,314","Jul 13: 40,314 New Cases"
India,2021-07-14,New Cases,41759,Jul 14,"41,759","Jul 14: 41,759 New Cases"
India,2021-07-15,New Cases,39071,Jul 15,"39,071","Jul 15: 39,071 New Cases"
India,2021-07-16,New Cases,38117,Jul 16,"38,117","Jul 16: 38,117 New Cases"
India,2021-07-17,New Cases,41283,Jul 17,"41,283","Jul 17: 41,283 New Cases"
India,2021-07-18,New Cases,38330,Jul 18,"38,330","Jul 18: 38,330 New Cases"
India,2021-07-19,New Cases,29420,Jul 19,"29,420","Jul 19: 29,420 New Cases"
India,2021-07-20,New Cases,42128,Jul 20,"42,128","Jul 20: 42,128 New Cases"
India,2021-07-21,New Cases,41687,Jul 21,"41,687","Jul 21: 41,687 New Cases"
India,2021-07-22,New Cases,34863,Jul 22,"34,863","Jul 22: 34,863 New Cases"
India,2021-07-23,New Cases,39501,Jul 23,"39,501","Jul 23: 39,501 New Cases"
India,2021-07-24,New Cases,40286,Jul 24,"40,286","Jul 24: 40,286 New Cases"
India,2021-07-25,New Cases,38179,Jul 25,"38,179","Jul 25: 38,179 New Cases"
India,2021-07-26,New Cases,30820,Jul 26,"30,820","Jul 26: 30,820 New Cases"
India,2021-07-27,New Cases,42971,Jul 27,"42,971","Jul 27: 42,971 New Cases"
India,2021-07-28,New Cases,43165,Jul 28,"43,165","Jul 28: 43,165 New Cases"
India,2021-07-29,New Cases,44671,Jul 29,"44,671","Jul 29: 44,671 New Cases"
India,2021-07-30,New Cases,41499,Jul 30,"41,499","Jul 30: 41,499 New Cases"
India,2021-07-31,New Cases,41943,Jul 31,"41,943","Jul 31: 41,943 New Cases"
India,2021-08-01,New Cases,40629,Aug  1,"40,629","Aug  1: 40,629 New Cases"
India,2021-08-02,New Cases,30085,Aug  2,"30,085","Aug  2: 30,085 New Cases"
India,2021-08-03,New Cases,42530,Aug  3,"42,530","Aug  3: 42,530 New Cases"
India,2021-08-04,New Cases,42797,Aug  4,"42,797","Aug  4: 42,797 New Cases"
India,2021-08-05,New Cases,45005,Aug  5,"45,005","Aug  5: 45,005 New Cases"
India,2021-08-06,New Cases,38705,Aug  6,"38,705","Aug  6: 38,705 New Cases"
India,2021-08-07,New Cases,39068,Aug  7,"39,068","Aug  7: 39,068 New Cases"
India,2021-08-08,New Cases,36036,Aug  8,"36,036","Aug  8: 36,036 New Cases"
India,2021-08-09,New Cases,27428,Aug  9,"27,428","Aug  9: 27,428 New Cases"
India,2021-08-10,New Cases,38376,Aug 10,"38,376","Aug 10: 38,376 New Cases"
India,2021-08-11,New Cases,41586,Aug 11,"41,586","Aug 11: 41,586 New Cases"
India,2021-08-12,New Cases,40081,Aug 12,"40,081","Aug 12: 40,081 New Cases"
India,2021-08-13,New Cases,38761,Aug 13,"38,761","Aug 13: 38,761 New Cases"
India,2021-08-14,New Cases,36135,Aug 14,"36,135","Aug 14: 36,135 New Cases"
India,2021-08-15,New Cases,33245,Aug 15,"33,245","Aug 15: 33,245 New Cases"
India,2021-08-16,New Cases,24696,Aug 16,"24,696","Aug 16: 24,696 New Cases"
India,2021-08-17,New Cases,35208,Aug 17,"35,208","Aug 17: 35,208 New Cases"
India,2021-08-18,New Cases,36502,Aug 18,"36,502","Aug 18: 36,502 New Cases"
India,2021-08-19,New Cases,36600,Aug 19,"36,600","Aug 19: 36,600 New Cases"
India,2021-08-20,New Cases,34308,Aug 20,"34,308","Aug 20: 34,308 New Cases"
India,2021-08-21,New Cases,31023,Aug 21,"31,023","Aug 21: 31,023 New Cases"
India,2021-08-22,New Cases,25420,Aug 22,"25,420","Aug 22: 25,420 New Cases"
India,2021-08-23,New Cases,24794,Aug 23,"24,794","Aug 23: 24,794 New Cases"
India,2021-08-24,New Cases,37739,Aug 24,"37,739","Aug 24: 37,739 New Cases"
India,2021-08-25,New Cases,46129,Aug 25,"46,129","Aug 25: 46,129 New Cases"
India,2021-08-26,New Cases,44550,Aug 26,"44,550","Aug 26: 44,550 New Cases"
India,2021-08-27,New Cases,46806,Aug 27,"46,806","Aug 27: 46,806 New Cases"
India,2021-08-28,New Cases,45064,Aug 28,"45,064","Aug 28: 45,064 New Cases"
India,2021-08-29,New Cases,43374,Aug 29,"43,374","Aug 29: 43,374 New Cases"
India,2021-08-30,New Cases,30248,Aug 30,"30,248","Aug 30: 30,248 New Cases"
India,2021-08-31,New Cases,43073,Aug 31,"43,073","Aug 31: 43,073 New Cases"
India,2021-09-01,New Cases,45975,Sep  1,"45,975","Sep  1: 45,975 New Cases"
India,2021-09-02,New Cases,45624,Sep  2,"45,624","Sep  2: 45,624 New Cases"
India,2021-09-03,New Cases,42667,Sep  3,"42,667","Sep  3: 42,667 New Cases"
India,2021-09-04,New Cases,42607,Sep  4,"42,607","Sep  4: 42,607 New Cases"
India,2021-09-05,New Cases,39537,Sep  5,"39,537","Sep  5: 39,537 New Cases"
India,2021-09-06,New Cases,30164,Sep  6,"30,164","Sep  6: 30,164 New Cases"
India,2021-09-07,New Cases,38135,Sep  7,"38,135","Sep  7: 38,135 New Cases"
India,2021-09-08,New Cases,43401,Sep  8,"43,401","Sep  8: 43,401 New Cases"
India,2021-09-09,New Cases,24151,Sep  9,"24,151","Sep  9: 24,151 New Cases"
India,2021-09-10,New Cases,37875,Sep 10,"37,875","Sep 10: 37,875 New Cases"
India,2021-09-11,New Cases,31288,Sep 11,"31,288","Sep 11: 31,288 New Cases"
India,2021-09-12,New Cases,31441,Sep 12,"31,441","Sep 12: 31,441 New Cases"
India,2021-09-13,New Cases,24414,Sep 13,"24,414","Sep 13: 24,414 New Cases"
India,2021-09-14,New Cases,27502,Sep 14,"27,502","Sep 14: 27,502 New Cases"
India,2021-09-15,New Cases,30355,Sep 15,"30,355","Sep 15: 30,355 New Cases"
India,2021-09-16,New Cases,34653,Sep 16,"34,653","Sep 16: 34,653 New Cases"
India,2021-09-17,New Cases,35354,Sep 17,"35,354","Sep 17: 35,354 New Cases"
India,2021-09-18,New Cases,31130,Sep 18,"31,130","Sep 18: 31,130 New Cases"
India,2021-09-19,New Cases,30828,Sep 19,"30,828","Sep 19: 30,828 New Cases"
India,2021-09-20,New Cases,24907,Sep 20,"24,907","Sep 20: 24,907 New Cases"
India,2021-09-21,New Cases,27338,Sep 21,"27,338","Sep 21: 27,338 New Cases"
India,2021-09-22,New Cases,32010,Sep 22,"32,010","Sep 22: 32,010 New Cases"
India,2021-09-23,New Cases,31411,Sep 23,"31,411","Sep 23: 31,411 New Cases"
India,2021-09-24,New Cases,29565,Sep 24,"29,565","Sep 24: 29,565 New Cases"
India,2021-09-25,New Cases,28169,Sep 25,"28,169","Sep 25: 28,169 New Cases"
India,2021-09-26,New Cases,26999,Sep 26,"26,999","Sep 26: 26,999 New Cases"
India,2021-09-27,New Cases,14907,Sep 27,"14,907","Sep 27: 14,907 New Cases"
India,2021-09-28,New Cases,21898,Sep 28,"21,898","Sep 28: 21,898 New Cases"
