Name,Date,State,Type,Count,date.fmt,count.fmt,text
Tripura,2020-11-26,tr,Fatalities,0,Nov 26,0,Nov 26: 0 Fatalities
Tripura,2020-11-27,tr,Fatalities,0,Nov 27,0,Nov 27: 0 Fatalities
Tripura,2020-11-28,tr,Fatalities,0,Nov 28,0,Nov 28: 0 Fatalities
Tripura,2020-11-29,tr,Fatalities,0,Nov 29,0,Nov 29: 0 Fatalities
Tripura,2020-11-30,tr,Fatalities,0,Nov 30,0,Nov 30: 0 Fatalities
Tripura,2020-12-01,tr,Fatalities,0,Dec  1,0,Dec  1: 0 Fatalities
Tripura,2020-12-02,tr,Fatalities,2,Dec  2,2,Dec  2: 2 Fatalities
Tripura,2020-12-03,tr,Fatalities,0,Dec  3,0,Dec  3: 0 Fatalities
Tripura,2020-12-04,tr,Fatalities,0,Dec  4,0,Dec  4: 0 Fatalities
Tripura,2020-12-05,tr,Fatalities,0,Dec  5,0,Dec  5: 0 Fatalities
Tripura,2020-12-06,tr,Fatalities,0,Dec  6,0,Dec  6: 0 Fatalities
Tripura,2020-12-07,tr,Fatalities,1,Dec  7,1,Dec  7: 1 Fatalities
Tripura,2020-12-08,tr,Fatalities,0,Dec  8,0,Dec  8: 0 Fatalities
Tripura,2020-12-09,tr,Fatalities,0,Dec  9,0,Dec  9: 0 Fatalities
Tripura,2020-12-10,tr,Fatalities,0,Dec 10,0,Dec 10: 0 Fatalities
Tripura,2020-12-11,tr,Fatalities,1,Dec 11,1,Dec 11: 1 Fatalities
Tripura,2020-12-12,tr,Fatalities,1,Dec 12,1,Dec 12: 1 Fatalities
Tripura,2020-12-13,tr,Fatalities,1,Dec 13,1,Dec 13: 1 Fatalities
Tripura,2020-12-14,tr,Fatalities,0,Dec 14,0,Dec 14: 0 Fatalities
Tripura,2020-12-15,tr,Fatalities,0,Dec 15,0,Dec 15: 0 Fatalities
Tripura,2020-12-16,tr,Fatalities,2,Dec 16,2,Dec 16: 2 Fatalities
Tripura,2020-12-17,tr,Fatalities,0,Dec 17,0,Dec 17: 0 Fatalities
Tripura,2020-12-18,tr,Fatalities,0,Dec 18,0,Dec 18: 0 Fatalities
Tripura,2020-12-19,tr,Fatalities,0,Dec 19,0,Dec 19: 0 Fatalities
Tripura,2020-12-20,tr,Fatalities,0,Dec 20,0,Dec 20: 0 Fatalities
Tripura,2020-12-21,tr,Fatalities,2,Dec 21,2,Dec 21: 2 Fatalities
Tripura,2020-12-22,tr,Fatalities,0,Dec 22,0,Dec 22: 0 Fatalities
Tripura,2020-12-23,tr,Fatalities,3,Dec 23,3,Dec 23: 3 Fatalities
Tripura,2020-12-24,tr,Fatalities,1,Dec 24,1,Dec 24: 1 Fatalities
Tripura,2020-12-25,tr,Fatalities,0,Dec 25,0,Dec 25: 0 Fatalities
Tripura,2020-12-26,tr,Fatalities,1,Dec 26,1,Dec 26: 1 Fatalities
Tripura,2020-12-27,tr,Fatalities,0,Dec 27,0,Dec 27: 0 Fatalities
Tripura,2020-12-28,tr,Fatalities,0,Dec 28,0,Dec 28: 0 Fatalities
Tripura,2020-12-29,tr,Fatalities,0,Dec 29,0,Dec 29: 0 Fatalities
Tripura,2020-12-30,tr,Fatalities,0,Dec 30,0,Dec 30: 0 Fatalities
Tripura,2020-12-31,tr,Fatalities,0,Dec 31,0,Dec 31: 0 Fatalities
Tripura,2021-01-01,tr,Fatalities,0,Jan  1,0,Jan  1: 0 Fatalities
Tripura,2021-01-02,tr,Fatalities,0,Jan  2,0,Jan  2: 0 Fatalities
Tripura,2021-01-03,tr,Fatalities,0,Jan  3,0,Jan  3: 0 Fatalities
Tripura,2021-01-04,tr,Fatalities,0,Jan  4,0,Jan  4: 0 Fatalities
Tripura,2021-01-05,tr,Fatalities,0,Jan  5,0,Jan  5: 0 Fatalities
Tripura,2021-01-06,tr,Fatalities,2,Jan  6,2,Jan  6: 2 Fatalities
Tripura,2021-01-07,tr,Fatalities,0,Jan  7,0,Jan  7: 0 Fatalities
Tripura,2021-01-08,tr,Fatalities,1,Jan  8,1,Jan  8: 1 Fatalities
Tripura,2021-01-09,tr,Fatalities,0,Jan  9,0,Jan  9: 0 Fatalities
Tripura,2021-01-10,tr,Fatalities,0,Jan 10,0,Jan 10: 0 Fatalities
Tripura,2021-01-11,tr,Fatalities,0,Jan 11,0,Jan 11: 0 Fatalities
Tripura,2021-01-12,tr,Fatalities,0,Jan 12,0,Jan 12: 0 Fatalities
Tripura,2021-01-13,tr,Fatalities,1,Jan 13,1,Jan 13: 1 Fatalities
Tripura,2021-01-14,tr,Fatalities,0,Jan 14,0,Jan 14: 0 Fatalities
Tripura,2021-01-15,tr,Fatalities,1,Jan 15,1,Jan 15: 1 Fatalities
Tripura,2021-01-16,tr,Fatalities,1,Jan 16,1,Jan 16: 1 Fatalities
Tripura,2021-01-17,tr,Fatalities,0,Jan 17,0,Jan 17: 0 Fatalities
Tripura,2021-01-18,tr,Fatalities,0,Jan 18,0,Jan 18: 0 Fatalities
Tripura,2021-01-19,tr,Fatalities,0,Jan 19,0,Jan 19: 0 Fatalities
Tripura,2021-01-20,tr,Fatalities,0,Jan 20,0,Jan 20: 0 Fatalities
Tripura,2021-01-21,tr,Fatalities,0,Jan 21,0,Jan 21: 0 Fatalities
Tripura,2021-01-22,tr,Fatalities,0,Jan 22,0,Jan 22: 0 Fatalities
Tripura,2021-01-23,tr,Fatalities,0,Jan 23,0,Jan 23: 0 Fatalities
Tripura,2021-01-24,tr,Fatalities,0,Jan 24,0,Jan 24: 0 Fatalities
Tripura,2021-01-25,tr,Fatalities,0,Jan 25,0,Jan 25: 0 Fatalities
Tripura,2021-01-26,tr,Fatalities,0,Jan 26,0,Jan 26: 0 Fatalities
Tripura,2021-01-27,tr,Fatalities,0,Jan 27,0,Jan 27: 0 Fatalities
Tripura,2021-01-28,tr,Fatalities,0,Jan 28,0,Jan 28: 0 Fatalities
Tripura,2021-01-29,tr,Fatalities,0,Jan 29,0,Jan 29: 0 Fatalities
Tripura,2021-01-30,tr,Fatalities,0,Jan 30,0,Jan 30: 0 Fatalities
Tripura,2021-01-31,tr,Fatalities,0,Jan 31,0,Jan 31: 0 Fatalities
Tripura,2021-02-01,tr,Fatalities,0,Feb  1,0,Feb  1: 0 Fatalities
Tripura,2021-02-02,tr,Fatalities,0,Feb  2,0,Feb  2: 0 Fatalities
Tripura,2021-02-03,tr,Fatalities,0,Feb  3,0,Feb  3: 0 Fatalities
Tripura,2021-02-04,tr,Fatalities,0,Feb  4,0,Feb  4: 0 Fatalities
Tripura,2021-02-05,tr,Fatalities,0,Feb  5,0,Feb  5: 0 Fatalities
Tripura,2021-02-06,tr,Fatalities,0,Feb  6,0,Feb  6: 0 Fatalities
Tripura,2021-02-07,tr,Fatalities,0,Feb  7,0,Feb  7: 0 Fatalities
Tripura,2021-02-08,tr,Fatalities,0,Feb  8,0,Feb  8: 0 Fatalities
Tripura,2021-02-09,tr,Fatalities,0,Feb  9,0,Feb  9: 0 Fatalities
Tripura,2021-02-10,tr,Fatalities,0,Feb 10,0,Feb 10: 0 Fatalities
Tripura,2021-02-11,tr,Fatalities,0,Feb 11,0,Feb 11: 0 Fatalities
Tripura,2021-02-12,tr,Fatalities,0,Feb 12,0,Feb 12: 0 Fatalities
Tripura,2021-02-13,tr,Fatalities,0,Feb 13,0,Feb 13: 0 Fatalities
Tripura,2021-02-14,tr,Fatalities,0,Feb 14,0,Feb 14: 0 Fatalities
Tripura,2021-02-15,tr,Fatalities,0,Feb 15,0,Feb 15: 0 Fatalities
Tripura,2021-02-16,tr,Fatalities,0,Feb 16,0,Feb 16: 0 Fatalities
Tripura,2021-02-17,tr,Fatalities,0,Feb 17,0,Feb 17: 0 Fatalities
Tripura,2021-02-18,tr,Fatalities,0,Feb 18,0,Feb 18: 0 Fatalities
Tripura,2021-02-19,tr,Fatalities,0,Feb 19,0,Feb 19: 0 Fatalities
Tripura,2021-02-20,tr,Fatalities,0,Feb 20,0,Feb 20: 0 Fatalities
Tripura,2021-02-21,tr,Fatalities,0,Feb 21,0,Feb 21: 0 Fatalities
Tripura,2021-02-22,tr,Fatalities,0,Feb 22,0,Feb 22: 0 Fatalities
Tripura,2021-02-23,tr,Fatalities,0,Feb 23,0,Feb 23: 0 Fatalities
Tripura,2021-02-24,tr,Fatalities,0,Feb 24,0,Feb 24: 0 Fatalities
Tripura,2021-02-25,tr,Fatalities,0,Feb 25,0,Feb 25: 0 Fatalities
Tripura,2021-02-26,tr,Fatalities,0,Feb 26,0,Feb 26: 0 Fatalities
Tripura,2021-02-27,tr,Fatalities,0,Feb 27,0,Feb 27: 0 Fatalities
Tripura,2021-02-28,tr,Fatalities,0,Feb 28,0,Feb 28: 0 Fatalities
Tripura,2021-03-01,tr,Fatalities,0,Mar  1,0,Mar  1: 0 Fatalities
Tripura,2021-03-02,tr,Fatalities,0,Mar  2,0,Mar  2: 0 Fatalities
Tripura,2021-03-03,tr,Fatalities,0,Mar  3,0,Mar  3: 0 Fatalities
Tripura,2021-03-04,tr,Fatalities,0,Mar  4,0,Mar  4: 0 Fatalities
Tripura,2021-03-05,tr,Fatalities,0,Mar  5,0,Mar  5: 0 Fatalities
Tripura,2021-03-06,tr,Fatalities,0,Mar  6,0,Mar  6: 0 Fatalities
Tripura,2021-03-07,tr,Fatalities,0,Mar  7,0,Mar  7: 0 Fatalities
Tripura,2021-03-08,tr,Fatalities,0,Mar  8,0,Mar  8: 0 Fatalities
Tripura,2021-03-09,tr,Fatalities,0,Mar  9,0,Mar  9: 0 Fatalities
Tripura,2021-03-10,tr,Fatalities,0,Mar 10,0,Mar 10: 0 Fatalities
Tripura,2021-03-11,tr,Fatalities,0,Mar 11,0,Mar 11: 0 Fatalities
Tripura,2021-03-12,tr,Fatalities,0,Mar 12,0,Mar 12: 0 Fatalities
Tripura,2021-03-13,tr,Fatalities,0,Mar 13,0,Mar 13: 0 Fatalities
Tripura,2021-03-14,tr,Fatalities,0,Mar 14,0,Mar 14: 0 Fatalities
Tripura,2021-03-15,tr,Fatalities,0,Mar 15,0,Mar 15: 0 Fatalities
Tripura,2021-03-16,tr,Fatalities,0,Mar 16,0,Mar 16: 0 Fatalities
Tripura,2021-03-17,tr,Fatalities,0,Mar 17,0,Mar 17: 0 Fatalities
Tripura,2021-03-18,tr,Fatalities,0,Mar 18,0,Mar 18: 0 Fatalities
Tripura,2021-03-19,tr,Fatalities,0,Mar 19,0,Mar 19: 0 Fatalities
Tripura,2021-03-20,tr,Fatalities,0,Mar 20,0,Mar 20: 0 Fatalities
Tripura,2021-03-21,tr,Fatalities,0,Mar 21,0,Mar 21: 0 Fatalities
Tripura,2021-03-22,tr,Fatalities,0,Mar 22,0,Mar 22: 0 Fatalities
Tripura,2021-03-23,tr,Fatalities,1,Mar 23,1,Mar 23: 1 Fatalities
Tripura,2021-03-24,tr,Fatalities,0,Mar 24,0,Mar 24: 0 Fatalities
Tripura,2021-03-25,tr,Fatalities,0,Mar 25,0,Mar 25: 0 Fatalities
Tripura,2021-03-26,tr,Fatalities,0,Mar 26,0,Mar 26: 0 Fatalities
Tripura,2021-03-27,tr,Fatalities,0,Mar 27,0,Mar 27: 0 Fatalities
Tripura,2021-03-28,tr,Fatalities,0,Mar 28,0,Mar 28: 0 Fatalities
Tripura,2021-03-29,tr,Fatalities,0,Mar 29,0,Mar 29: 0 Fatalities
Tripura,2021-03-30,tr,Fatalities,0,Mar 30,0,Mar 30: 0 Fatalities
Tripura,2021-03-31,tr,Fatalities,0,Mar 31,0,Mar 31: 0 Fatalities
Tripura,2021-04-01,tr,Fatalities,0,Apr  1,0,Apr  1: 0 Fatalities
Tripura,2021-04-02,tr,Fatalities,0,Apr  2,0,Apr  2: 0 Fatalities
Tripura,2021-04-03,tr,Fatalities,0,Apr  3,0,Apr  3: 0 Fatalities
Tripura,2021-04-04,tr,Fatalities,0,Apr  4,0,Apr  4: 0 Fatalities
Tripura,2021-04-05,tr,Fatalities,0,Apr  5,0,Apr  5: 0 Fatalities
Tripura,2021-04-06,tr,Fatalities,0,Apr  6,0,Apr  6: 0 Fatalities
Tripura,2021-04-07,tr,Fatalities,1,Apr  7,1,Apr  7: 1 Fatalities
Tripura,2021-04-08,tr,Fatalities,0,Apr  8,0,Apr  8: 0 Fatalities
Tripura,2021-04-09,tr,Fatalities,0,Apr  9,0,Apr  9: 0 Fatalities
Tripura,2021-04-10,tr,Fatalities,0,Apr 10,0,Apr 10: 0 Fatalities
Tripura,2021-04-11,tr,Fatalities,0,Apr 11,0,Apr 11: 0 Fatalities
Tripura,2021-04-12,tr,Fatalities,1,Apr 12,1,Apr 12: 1 Fatalities
Tripura,2021-04-13,tr,Fatalities,0,Apr 13,0,Apr 13: 0 Fatalities
Tripura,2021-04-14,tr,Fatalities,0,Apr 14,0,Apr 14: 0 Fatalities
Tripura,2021-04-15,tr,Fatalities,0,Apr 15,0,Apr 15: 0 Fatalities
Tripura,2021-04-16,tr,Fatalities,0,Apr 16,0,Apr 16: 0 Fatalities
Tripura,2021-04-17,tr,Fatalities,0,Apr 17,0,Apr 17: 0 Fatalities
Tripura,2021-04-18,tr,Fatalities,0,Apr 18,0,Apr 18: 0 Fatalities
Tripura,2021-04-19,tr,Fatalities,0,Apr 19,0,Apr 19: 0 Fatalities
Tripura,2021-04-20,tr,Fatalities,0,Apr 20,0,Apr 20: 0 Fatalities
Tripura,2021-04-21,tr,Fatalities,0,Apr 21,0,Apr 21: 0 Fatalities
Tripura,2021-04-22,tr,Fatalities,0,Apr 22,0,Apr 22: 0 Fatalities
Tripura,2021-04-23,tr,Fatalities,0,Apr 23,0,Apr 23: 0 Fatalities
Tripura,2021-04-24,tr,Fatalities,0,Apr 24,0,Apr 24: 0 Fatalities
Tripura,2021-04-25,tr,Fatalities,0,Apr 25,0,Apr 25: 0 Fatalities
Tripura,2021-04-26,tr,Fatalities,0,Apr 26,0,Apr 26: 0 Fatalities
Tripura,2021-04-27,tr,Fatalities,0,Apr 27,0,Apr 27: 0 Fatalities
Tripura,2021-04-28,tr,Fatalities,2,Apr 28,2,Apr 28: 2 Fatalities
Tripura,2021-04-29,tr,Fatalities,0,Apr 29,0,Apr 29: 0 Fatalities
Tripura,2021-04-30,tr,Fatalities,0,Apr 30,0,Apr 30: 0 Fatalities
Tripura,2021-05-01,tr,Fatalities,2,May  1,2,May  1: 2 Fatalities
Tripura,2021-05-02,tr,Fatalities,0,May  2,0,May  2: 0 Fatalities
Tripura,2021-05-03,tr,Fatalities,1,May  3,1,May  3: 1 Fatalities
Tripura,2021-05-04,tr,Fatalities,1,May  4,1,May  4: 1 Fatalities
Tripura,2021-05-05,tr,Fatalities,0,May  5,0,May  5: 0 Fatalities
Tripura,2021-05-06,tr,Fatalities,3,May  6,3,May  6: 3 Fatalities
Tripura,2021-05-07,tr,Fatalities,1,May  7,1,May  7: 1 Fatalities
Tripura,2021-05-08,tr,Fatalities,1,May  8,1,May  8: 1 Fatalities
Tripura,2021-05-09,tr,Fatalities,1,May  9,1,May  9: 1 Fatalities
Tripura,2021-05-10,tr,Fatalities,4,May 10,4,May 10: 4 Fatalities
Tripura,2021-05-11,tr,Fatalities,3,May 11,3,May 11: 3 Fatalities
Tripura,2021-05-12,tr,Fatalities,9,May 12,9,May 12: 9 Fatalities
Tripura,2021-05-13,tr,Fatalities,2,May 13,2,May 13: 2 Fatalities
Tripura,2021-05-14,tr,Fatalities,2,May 14,2,May 14: 2 Fatalities
Tripura,2021-05-15,tr,Fatalities,3,May 15,3,May 15: 3 Fatalities
Tripura,2021-05-16,tr,Fatalities,2,May 16,2,May 16: 2 Fatalities
Tripura,2021-05-17,tr,Fatalities,10,May 17,10,May 17: 10 Fatalities
Tripura,2021-05-18,tr,Fatalities,4,May 18,4,May 18: 4 Fatalities
Tripura,2021-05-19,tr,Fatalities,5,May 19,5,May 19: 5 Fatalities
Tripura,2021-05-20,tr,Fatalities,3,May 20,3,May 20: 3 Fatalities
Tripura,2021-05-21,tr,Fatalities,2,May 21,2,May 21: 2 Fatalities
Tripura,2021-05-22,tr,Fatalities,2,May 22,2,May 22: 2 Fatalities
Tripura,2021-05-23,tr,Fatalities,6,May 23,6,May 23: 6 Fatalities
Tripura,2021-05-24,tr,Fatalities,2,May 24,2,May 24: 2 Fatalities
Tripura,2021-05-25,tr,Fatalities,5,May 25,5,May 25: 5 Fatalities
Tripura,2021-05-26,tr,Fatalities,3,May 26,3,May 26: 3 Fatalities
Tripura,2021-05-27,tr,Fatalities,6,May 27,6,May 27: 6 Fatalities
Tripura,2021-05-28,tr,Fatalities,6,May 28,6,May 28: 6 Fatalities
Tripura,2021-05-29,tr,Fatalities,13,May 29,13,May 29: 13 Fatalities
Tripura,2021-05-30,tr,Fatalities,9,May 30,9,May 30: 9 Fatalities
Tripura,2021-05-31,tr,Fatalities,6,May 31,6,May 31: 6 Fatalities
Tripura,2021-06-01,tr,Fatalities,6,Jun  1,6,Jun  1: 6 Fatalities
Tripura,2021-06-02,tr,Fatalities,6,Jun  2,6,Jun  2: 6 Fatalities
Tripura,2021-06-03,tr,Fatalities,9,Jun  3,9,Jun  3: 9 Fatalities
Tripura,2021-06-04,tr,Fatalities,5,Jun  4,5,Jun  4: 5 Fatalities
Tripura,2021-06-05,tr,Fatalities,11,Jun  5,11,Jun  5: 11 Fatalities
Tripura,2021-06-06,tr,Fatalities,8,Jun  6,8,Jun  6: 8 Fatalities
Tripura,2021-06-07,tr,Fatalities,6,Jun  7,6,Jun  7: 6 Fatalities
Tripura,2021-06-08,tr,Fatalities,8,Jun  8,8,Jun  8: 8 Fatalities
Tripura,2021-06-09,tr,Fatalities,5,Jun  9,5,Jun  9: 5 Fatalities
Tripura,2021-06-10,tr,Fatalities,14,Jun 10,14,Jun 10: 14 Fatalities
Tripura,2021-06-11,tr,Fatalities,5,Jun 11,5,Jun 11: 5 Fatalities
Tripura,2021-06-12,tr,Fatalities,8,Jun 12,8,Jun 12: 8 Fatalities
Tripura,2021-06-13,tr,Fatalities,9,Jun 13,9,Jun 13: 9 Fatalities
Tripura,2021-06-14,tr,Fatalities,7,Jun 14,7,Jun 14: 7 Fatalities
Tripura,2021-06-15,tr,Fatalities,4,Jun 15,4,Jun 15: 4 Fatalities
Tripura,2021-06-16,tr,Fatalities,5,Jun 16,5,Jun 16: 5 Fatalities
Tripura,2021-06-17,tr,Fatalities,5,Jun 17,5,Jun 17: 5 Fatalities
Tripura,2021-06-18,tr,Fatalities,3,Jun 18,3,Jun 18: 3 Fatalities
Tripura,2021-06-19,tr,Fatalities,5,Jun 19,5,Jun 19: 5 Fatalities
Tripura,2021-06-20,tr,Fatalities,4,Jun 20,4,Jun 20: 4 Fatalities
Tripura,2021-06-21,tr,Fatalities,4,Jun 21,4,Jun 21: 4 Fatalities
Tripura,2021-06-22,tr,Fatalities,4,Jun 22,4,Jun 22: 4 Fatalities
Tripura,2021-06-23,tr,Fatalities,4,Jun 23,4,Jun 23: 4 Fatalities
Tripura,2021-06-24,tr,Fatalities,2,Jun 24,2,Jun 24: 2 Fatalities
Tripura,2021-06-25,tr,Fatalities,2,Jun 25,2,Jun 25: 2 Fatalities
Tripura,2021-06-26,tr,Fatalities,3,Jun 26,3,Jun 26: 3 Fatalities
Tripura,2021-06-27,tr,Fatalities,3,Jun 27,3,Jun 27: 3 Fatalities
Tripura,2021-06-28,tr,Fatalities,4,Jun 28,4,Jun 28: 4 Fatalities
Tripura,2021-06-29,tr,Fatalities,3,Jun 29,3,Jun 29: 3 Fatalities
Tripura,2021-06-30,tr,Fatalities,2,Jun 30,2,Jun 30: 2 Fatalities
Tripura,2021-07-01,tr,Fatalities,5,Jul  1,5,Jul  1: 5 Fatalities
Tripura,2021-07-02,tr,Fatalities,1,Jul  2,1,Jul  2: 1 Fatalities
Tripura,2021-07-03,tr,Fatalities,2,Jul  3,2,Jul  3: 2 Fatalities
Tripura,2021-07-04,tr,Fatalities,3,Jul  4,3,Jul  4: 3 Fatalities
Tripura,2021-07-05,tr,Fatalities,4,Jul  5,4,Jul  5: 4 Fatalities
Tripura,2021-07-06,tr,Fatalities,5,Jul  6,5,Jul  6: 5 Fatalities
Tripura,2021-07-07,tr,Fatalities,4,Jul  7,4,Jul  7: 4 Fatalities
Tripura,2021-07-08,tr,Fatalities,2,Jul  8,2,Jul  8: 2 Fatalities
Tripura,2021-07-09,tr,Fatalities,6,Jul  9,6,Jul  9: 6 Fatalities
Tripura,2021-07-10,tr,Fatalities,3,Jul 10,3,Jul 10: 3 Fatalities
Tripura,2021-07-11,tr,Fatalities,0,Jul 11,0,Jul 11: 0 Fatalities
Tripura,2021-07-12,tr,Fatalities,3,Jul 12,3,Jul 12: 3 Fatalities
Tripura,2021-07-13,tr,Fatalities,2,Jul 13,2,Jul 13: 2 Fatalities
Tripura,2021-07-14,tr,Fatalities,1,Jul 14,1,Jul 14: 1 Fatalities
Tripura,2021-07-15,tr,Fatalities,3,Jul 15,3,Jul 15: 3 Fatalities
Tripura,2021-07-16,tr,Fatalities,1,Jul 16,1,Jul 16: 1 Fatalities
Tripura,2021-07-17,tr,Fatalities,1,Jul 17,1,Jul 17: 1 Fatalities
Tripura,2021-07-18,tr,Fatalities,2,Jul 18,2,Jul 18: 2 Fatalities
Tripura,2021-07-19,tr,Fatalities,3,Jul 19,3,Jul 19: 3 Fatalities
Tripura,2021-07-20,tr,Fatalities,1,Jul 20,1,Jul 20: 1 Fatalities
Tripura,2021-07-21,tr,Fatalities,2,Jul 21,2,Jul 21: 2 Fatalities
Tripura,2021-07-22,tr,Fatalities,1,Jul 22,1,Jul 22: 1 Fatalities
Tripura,2021-07-23,tr,Fatalities,2,Jul 23,2,Jul 23: 2 Fatalities
Tripura,2021-07-24,tr,Fatalities,4,Jul 24,4,Jul 24: 4 Fatalities
Tripura,2021-07-25,tr,Fatalities,1,Jul 25,1,Jul 25: 1 Fatalities
Tripura,2021-07-26,tr,Fatalities,5,Jul 26,5,Jul 26: 5 Fatalities
Tripura,2021-07-27,tr,Fatalities,3,Jul 27,3,Jul 27: 3 Fatalities
Tripura,2021-07-28,tr,Fatalities,1,Jul 28,1,Jul 28: 1 Fatalities
Tripura,2021-07-29,tr,Fatalities,2,Jul 29,2,Jul 29: 2 Fatalities
Tripura,2021-07-30,tr,Fatalities,4,Jul 30,4,Jul 30: 4 Fatalities
Tripura,2021-07-31,tr,Fatalities,1,Jul 31,1,Jul 31: 1 Fatalities
Tripura,2021-08-01,tr,Fatalities,0,Aug  1,0,Aug  1: 0 Fatalities
Tripura,2021-08-02,tr,Fatalities,0,Aug  2,0,Aug  2: 0 Fatalities
Tripura,2021-08-03,tr,Fatalities,0,Aug  3,0,Aug  3: 0 Fatalities
Tripura,2021-08-04,tr,Fatalities,2,Aug  4,2,Aug  4: 2 Fatalities
Tripura,2021-08-05,tr,Fatalities,4,Aug  5,4,Aug  5: 4 Fatalities
Tripura,2021-08-06,tr,Fatalities,1,Aug  6,1,Aug  6: 1 Fatalities
Tripura,2021-08-07,tr,Fatalities,4,Aug  7,4,Aug  7: 4 Fatalities
Tripura,2021-08-08,tr,Fatalities,1,Aug  8,1,Aug  8: 1 Fatalities
Tripura,2021-08-09,tr,Fatalities,3,Aug  9,3,Aug  9: 3 Fatalities
Tripura,2021-08-10,tr,Fatalities,1,Aug 10,1,Aug 10: 1 Fatalities
Tripura,2021-08-11,tr,Fatalities,2,Aug 11,2,Aug 11: 2 Fatalities
Tripura,2021-08-12,tr,Fatalities,0,Aug 12,0,Aug 12: 0 Fatalities
Tripura,2021-08-13,tr,Fatalities,2,Aug 13,2,Aug 13: 2 Fatalities
Tripura,2021-08-14,tr,Fatalities,1,Aug 14,1,Aug 14: 1 Fatalities
Tripura,2021-08-15,tr,Fatalities,4,Aug 15,4,Aug 15: 4 Fatalities
Tripura,2021-08-16,tr,Fatalities,1,Aug 16,1,Aug 16: 1 Fatalities
Tripura,2021-08-17,tr,Fatalities,1,Aug 17,1,Aug 17: 1 Fatalities
Tripura,2021-08-18,tr,Fatalities,0,Aug 18,0,Aug 18: 0 Fatalities
Tripura,2021-08-19,tr,Fatalities,2,Aug 19,2,Aug 19: 2 Fatalities
Tripura,2021-08-20,tr,Fatalities,1,Aug 20,1,Aug 20: 1 Fatalities
Tripura,2021-08-21,tr,Fatalities,0,Aug 21,0,Aug 21: 0 Fatalities
Tripura,2021-08-22,tr,Fatalities,0,Aug 22,0,Aug 22: 0 Fatalities
Tripura,2021-08-23,tr,Fatalities,2,Aug 23,2,Aug 23: 2 Fatalities
Tripura,2021-08-24,tr,Fatalities,3,Aug 24,3,Aug 24: 3 Fatalities
Tripura,2021-08-25,tr,Fatalities,1,Aug 25,1,Aug 25: 1 Fatalities
Tripura,2021-08-26,tr,Fatalities,2,Aug 26,2,Aug 26: 2 Fatalities
Tripura,2021-08-27,tr,Fatalities,2,Aug 27,2,Aug 27: 2 Fatalities
Tripura,2021-08-28,tr,Fatalities,1,Aug 28,1,Aug 28: 1 Fatalities
Tripura,2021-08-29,tr,Fatalities,1,Aug 29,1,Aug 29: 1 Fatalities
Tripura,2021-08-30,tr,Fatalities,1,Aug 30,1,Aug 30: 1 Fatalities
Tripura,2021-08-31,tr,Fatalities,2,Aug 31,2,Aug 31: 2 Fatalities
Tripura,2021-09-01,tr,Fatalities,0,Sep  1,0,Sep  1: 0 Fatalities
Tripura,2021-09-02,tr,Fatalities,2,Sep  2,2,Sep  2: 2 Fatalities
Tripura,2021-09-03,tr,Fatalities,1,Sep  3,1,Sep  3: 1 Fatalities
Tripura,2021-09-04,tr,Fatalities,0,Sep  4,0,Sep  4: 0 Fatalities
Tripura,2021-09-05,tr,Fatalities,0,Sep  5,0,Sep  5: 0 Fatalities
Tripura,2021-09-06,tr,Fatalities,0,Sep  6,0,Sep  6: 0 Fatalities
Tripura,2021-09-07,tr,Fatalities,0,Sep  7,0,Sep  7: 0 Fatalities
Tripura,2021-09-08,tr,Fatalities,0,Sep  8,0,Sep  8: 0 Fatalities
Tripura,2021-09-09,tr,Fatalities,0,Sep  9,0,Sep  9: 0 Fatalities
Tripura,2021-09-10,tr,Fatalities,2,Sep 10,2,Sep 10: 2 Fatalities
Tripura,2021-09-11,tr,Fatalities,0,Sep 11,0,Sep 11: 0 Fatalities
Tripura,2021-09-12,tr,Fatalities,0,Sep 12,0,Sep 12: 0 Fatalities
Tripura,2021-09-13,tr,Fatalities,0,Sep 13,0,Sep 13: 0 Fatalities
Tripura,2021-09-14,tr,Fatalities,0,Sep 14,0,Sep 14: 0 Fatalities
Tripura,2021-09-15,tr,Fatalities,1,Sep 15,1,Sep 15: 1 Fatalities
Tripura,2021-09-16,tr,Fatalities,0,Sep 16,0,Sep 16: 0 Fatalities
Tripura,2021-09-17,tr,Fatalities,1,Sep 17,1,Sep 17: 1 Fatalities
Tripura,2021-09-18,tr,Fatalities,0,Sep 18,0,Sep 18: 0 Fatalities
Tripura,2021-09-19,tr,Fatalities,1,Sep 19,1,Sep 19: 1 Fatalities
Tripura,2021-09-20,tr,Fatalities,0,Sep 20,0,Sep 20: 0 Fatalities
Tripura,2021-09-21,tr,Fatalities,1,Sep 21,1,Sep 21: 1 Fatalities
Tripura,2021-09-22,tr,Fatalities,0,Sep 22,0,Sep 22: 0 Fatalities
Tripura,2021-09-23,tr,Fatalities,1,Sep 23,1,Sep 23: 1 Fatalities
Tripura,2021-09-24,tr,Fatalities,0,Sep 24,0,Sep 24: 0 Fatalities
Tripura,2021-09-25,tr,Fatalities,1,Sep 25,1,Sep 25: 1 Fatalities
Tripura,2021-09-26,tr,Fatalities,0,Sep 26,0,Sep 26: 0 Fatalities
Tripura,2021-09-27,tr,Fatalities,0,Sep 27,0,Sep 27: 0 Fatalities
